horizon,experiment,min_expectancy,max_distance,blocked_regimes,total_pnl,total_pnl_pct,win_rate,total_trades,profit_factor,max_drawdown_pct,sharpe,expectancy
5,exp4_combined,0.001,3.0,NONE,372.9237661566671,3.7292376615666716,100.0,42,99.99,0.0,4.638685518742317,8.879137289444454
5,exp4_combined,0.001,3.0,RANGE_LOW_VOL,351.64062907970356,3.5164062907970353,100.0,39,99.99,0.0,4.753886319097146,9.016426386659065
5,exp4_combined,0.001,3.0,"RANGE_LOW_VOL,TREND_LOW_VOL",351.64062907970356,3.5164062907970353,100.0,39,99.99,0.0,4.753886319097146,9.016426386659065
5,exp4_combined,0.001,2.5,NONE,338.35759923017446,3.3835759923017448,100.0,39,99.99,0.0,4.946702471431785,8.67583587769678
5,exp4_combined,0.001,2.5,RANGE_LOW_VOL,317.07446215321096,3.1707446215321093,100.0,36,99.99,0.0,5.0724140174514964,8.807623948700302
5,exp4_combined,0.001,2.5,"RANGE_LOW_VOL,TREND_LOW_VOL",317.07446215321096,3.1707446215321093,100.0,36,99.99,0.0,5.0724140174514964,8.807623948700302
