horizon,experiment,min_expectancy,max_distance,blocked_regimes,total_pnl,total_pnl_pct,win_rate,total_trades,profit_factor,max_drawdown_pct,sharpe,expectancy
5,exp3_blocked_regimes,0.0,3.0,RANGE_LOW_VOL,-3680.871185180551,-36.80871185180551,21.262458471760798,301,0.050595837568195134,36.80871185180556,-0.07068916153712196,-12.228807924187878
5,exp3_blocked_regimes,0.0,3.0,TREND_LOW_VOL,-4216.609240442111,-42.16609240442111,14.497041420118343,338,0.035418823271501594,42.166092404421015,-0.07644897856058193,-12.475175267580209
5,exp3_blocked_regimes,0.0,3.0,NONE,-4252.762010323129,-42.52762010323129,13.953488372093023,344,0.03427229931746207,42.5276201032312,-0.076430220961274,-12.362680262567237
5,exp3_blocked_regimes,0.0,3.0,TREND_HIGH_VOL,-4374.485798061397,-43.74485798061397,14.166666666666666,360,0.03439719420689747,43.744857980613816,-0.07685378603843761,-12.15134943905944
5,exp3_blocked_regimes,0.0,3.0,"HIGH_VOL,TREND_LOW_VOL",-4637.72177327722,-46.377217732772195,5.94900849858357,353,0.012353277738062106,46.377217732772095,-0.0831807637020113,-13.13802202061535
5,exp3_blocked_regimes,0.0,3.0,HIGH_VOL,-4674.3197512057395,-46.74319751205739,5.833333333333333,360,0.012257742296893854,46.74319751205725,-0.08301810186274124,-12.984221531127051
5,exp3_blocked_regimes,0.0,3.0,"HIGH_VOL,RANGE_LOW_VOL",-5507.677880230847,-55.07677880230847,7.230769230769231,650,0.021332611516131778,55.0767788023086,-0.07491976588924197,-8.473350584970532
