entry_time,entry_price,exit_price,direction,bars_held,exit_reason,peak_pnl_bps,final_pnl_bps,winner
2024-01-02 18:30:00+00:00,45077.88,45102.19714,SHORT,1,TRAILING,4.600926219244997,-13.39447285453513,False
2024-01-02 18:45:00+00:00,45154.69,45197.757,LONG,1,TRAILING,19.557215429891706,1.5376582144613238,True
2024-01-02 19:15:00+00:00,44873.99,44855.70088999999,SHORT,1,TRAILING,14.061597820919992,-3.9243405812576135,False
2024-01-02 20:15:00+00:00,44954.41,44844.719919999996,SHORT,1,TRAILING,34.36592761422188,16.40029354183662,True
2024-01-02 21:30:00+00:00,44943.84,45074.64024,LONG,1,TRAILING,39.14218277744081,21.10304059466306,True
2024-01-02 22:30:00+00:00,44927.37,44884.850009999995,SHORT,1,TRAILING,19.444717106743745,1.464161823852134,True
2024-01-03 00:15:00+00:00,44898.01,44919.88501,SHORT,1,TRAILING,5.122721474737967,-12.872155803786427,False
2024-01-03 00:30:00+00:00,45147.36,45167.35743,LONG,1,TRAILING,14.443812439974147,-3.570631372466562,False
2024-01-03 05:45:00+00:00,45172.13,45205.159999999996,SHORT,1,TRAILING,2.685284045715219,-15.31203067023823,False
2024-01-03 06:15:00+00:00,45286.33,45241.04367,LONG,1,TRAILING,0.0,-18.000000000000583,False
2024-01-03 07:30:00+00:00,45150.27,44985.87093,SHORT,1,TRAILING,46.36517123817787,28.411536409416712,True
2024-01-03 08:45:00+00:00,45200.0,45273.301380000004,LONG,1,TRAILING,26.243362831858985,8.21711946902753,True
2024-01-03 15:00:00+00:00,42415.91,42436.121399999996,LONG,1,TRAILING,14.779831435891637,-3.2349483955447704,False
2024-01-03 17:45:00+00:00,42906.0,43006.95,LONG,1,TRAILING,33.5617396168368,15.528177877219289,True
2024-01-03 18:15:00+00:00,42749.12,42542.49999999999,SHORT,1,TRAILING,58.274883787082075,40.33315867087086,True
2024-01-03 19:15:00+00:00,42673.55,42968.088899999995,LONG,1,TRAILING,79.10052011140287,61.02141959129068,True
2024-01-03 19:45:00+00:00,42596.67,42561.21869999999,SHORT,1,TRAILING,18.30424772640706,0.3225519741350453,True
2024-01-03 20:15:00+00:00,42720.0,42803.32383,LONG,1,TRAILING,29.53417602996214,11.50464185393286,True
2024-01-03 21:00:00+00:00,42630.01,42670.09746999999,SHORT,1,TRAILING,0.5958243969449861,-17.403579778656233,False
2024-01-03 21:15:00+00:00,42816.0,42827.13,LONG,1,TRAILING,12.612107623318385,-5.400504484305545,False
2024-01-03 22:15:00+00:00,42688.81,42690.37773,SHORT,1,TRAILING,9.623130745503206,-8.367246123750576,False
2024-01-03 23:15:00+00:00,42766.43,42725.81142,LONG,1,TRAILING,0.5027307633584227,-17.497771967405768,False
2024-01-03 23:45:00+00:00,42845.23,42903.89316,LONG,1,TRAILING,23.715592144094757,5.691876551951388,True
2024-01-04 01:15:00+00:00,42712.0,42676.27363999999,SHORT,1,TRAILING,18.34613223450098,0.36447836673717937,True
2024-01-04 02:00:00+00:00,42894.33,42915.981060000006,LONG,1,TRAILING,15.062596851378862,-2.9524657454717724,False
2024-01-04 05:30:00+00:00,43234.84,43201.09566,LONG,1,TRAILING,2.1973019907093447,-15.804895311280779,False
2024-01-04 06:00:00+00:00,43111.8,43129.67658999999,SHORT,1,TRAILING,5.847586971549877,-12.14656544147665,False
2024-01-04 06:30:00+00:00,43201.53,43163.8929,LONG,1,TRAILING,1.2893061889242603,-16.71198311726458,False
2024-01-04 07:00:00+00:00,43099.92,43013.360389999994,SHORT,1,TRAILING,30.05342005275157,12.08347347280549,True
2024-01-04 09:15:00+00:00,42987.65,43041.29562,LONG,1,TRAILING,22.501811566809522,4.479309755242653,True
2024-01-04 10:30:00+00:00,43014.0,43046.45046,LONG,1,TRAILING,17.561724089831422,-0.455837634258609,False
2024-01-04 13:30:00+00:00,43296.99,43441.35516,LONG,1,TRAILING,43.38638782973102,25.343001441901897,True
2024-01-04 17:30:00+00:00,43830.29,43874.11027999999,SHORT,1,TRAILING,0.0022815272274122004,-17.997716191244145,False
2024-01-04 17:45:00+00:00,43990.01,44065.810079999996,LONG,1,TRAILING,27.258461637084466,9.231203175446794,True
2024-01-04 19:30:00+00:00,44099.32,43953.920009999994,SHORT,1,TRAILING,42.92809957160284,24.971027671176188,True
2024-01-04 21:00:00+00:00,44302.0,44396.119439999995,LONG,1,TRAILING,31.27624035032226,13.244964109971317,True
2024-01-05 01:00:00+00:00,44145.64,43875.001169999996,SHORT,1,TRAILING,71.23466779505318,53.30590246284877,True
2024-01-05 04:30:00+00:00,43541.12,43586.36001,LONG,1,TRAILING,20.410591183689196,2.3901805925052173,True
2024-01-05 06:30:00+00:00,43709.29,43882.074,LONG,1,TRAILING,49.579849043532654,31.530269194489236,True
2024-01-05 10:15:00+00:00,43949.07,43870.45662999999,SHORT,1,TRAILING,27.859520121814256,9.887379641936995,True
2024-01-05 11:30:00+00:00,43814.15,43765.66194,SHORT,1,TRAILING,21.045712401130483,3.066758113532572,True
2024-01-05 12:15:00+00:00,43926.04,43944.591420000004,LONG,1,TRAILING,14.237568421829254,-3.7766691465919946,False
2024-01-05 13:45:00+00:00,43986.01,44018.29764,LONG,1,TRAILING,17.357791716047565,-0.6595660756692849,False
2024-01-05 14:00:00+00:00,43823.12,43727.683999999994,SHORT,1,TRAILING,31.745799933916757,13.777545733852083,True
2024-01-05 15:00:00+00:00,43781.21,43752.4038,LONG,1,TRAILING,3.4238432423402556,-14.57958060090141,False
2024-01-05 15:15:00+00:00,43690.63,43568.21469,SHORT,1,TRAILING,37.980683730125904,20.0186644138564,True
2024-01-05 17:30:00+00:00,43535.17,43583.94243,LONG,1,TRAILING,21.22421940697635,3.20299518757008,True
2024-01-05 18:30:00+00:00,43573.12,43646.42988,LONG,1,TRAILING,26.851416653202705,8.824565236549667,True
2024-01-05 21:45:00+00:00,43946.26,43947.71829,LONG,1,TRAILING,10.34217701346988,-7.6681651635440575,False
2024-01-05 22:30:00+00:00,43777.18,43820.927149999996,SHORT,1,TRAILING,0.006852885452840006,-17.993140261660436,False
2024-01-05 22:45:00+00:00,43967.44,44274.29139,LONG,1,TRAILING,79.8704677825223,61.790597314739315,True
2024-01-06 03:30:00+00:00,43983.92,43939.94607,LONG,1,TRAILING,0.002273558155352517,-17.99772871540329,False
2024-01-06 07:15:00+00:00,43605.99,43607.448899999996,LONG,1,TRAILING,10.344909036579741,-7.665435872457474,False
2024-01-06 08:00:00+00:00,43577.02,43620.597019999994,SHORT,1,TRAILING,0.0,-17.99999999999931,False
2024-01-06 08:15:00+00:00,43702.0,43667.71857,LONG,1,TRAILING,2.1577959818773262,-15.844361814105241,False
2024-01-06 08:45:00+00:00,43692.33,43692.25401,LONG,1,TRAILING,9.992600531946046,-8.017392068586139,False
2024-01-06 09:45:00+00:00,43651.9,43627.583999999995,SHORT,1,TRAILING,15.554878481807538,-2.4295666397095728,False
2024-01-06 10:15:00+00:00,43700.0,43727.3289,LONG,1,TRAILING,16.27002288329486,-1.746247139588002,False
2024-01-06 11:00:00+00:00,43658.4,43702.048389999996,SHORT,1,TRAILING,0.0022905099596039406,-17.99770719952972,False
2024-01-06 15:45:00+00:00,43867.17,43934.80122,LONG,1,TRAILING,25.442717184628183,7.417274467444091,True
2024-01-06 16:30:00+00:00,43890.85,43863.20289,LONG,1,TRAILING,3.704644589932079,-14.299060054657875,False
2024-01-06 17:30:00+00:00,43961.26,43956.0,LONG,1,TRAILING,8.81230428791121,-9.1965080163767,False
2024-01-06 18:15:00+00:00,43995.0,44035.92,LONG,1,TRAILING,19.320377315604045,1.3010569382880455,True
2024-01-06 19:15:00+00:00,43881.73,43874.71087999999,SHORT,1,TRAILING,11.587966107992054,-6.400445925898602,False
2024-01-06 22:15:00+00:00,43841.1,43783.74,SHORT,1,TRAILING,23.060552768976724,5.083613321746167,True
2024-01-06 23:00:00+00:00,43799.76,43776.2325,SHORT,1,TRAILING,15.356248527389656,-2.6283952240825554,False
2024-01-06 23:30:00+00:00,43895.06,43936.02,LONG,1,TRAILING,19.35069686657276,1.3313461697054585,True
2024-01-07 01:45:00+00:00,43967.72,44003.95999999999,SHORT,1,TRAILING,1.7558335979216488,-16.242410568478576,False
2024-01-07 02:30:00+00:00,43939.11,43893.85,SHORT,1,TRAILING,20.280337949494328,2.3006182874441556,True
2024-01-07 03:15:00+00:00,43959.75,43948.08418,SHORT,1,TRAILING,12.641109196480805,-5.3462496943221955,False
2024-01-07 04:15:00+00:00,43980.0,43982.31366,LONG,1,TRAILING,10.536607548885064,-7.473929058663074,False
2024-01-07 06:00:00+00:00,44017.71,44043.92199,LONG,1,TRAILING,15.970844462377283,-2.0451263820849777,False
2024-01-07 08:45:00+00:00,44017.99,44025.18119999999,SHORT,1,TRAILING,8.357946376016004,-9.633695677606779,False
2024-01-07 15:15:00+00:00,44174.46,44106.22216,SHORT,1,TRAILING,25.42192932296074,7.447351252285053,True
2024-01-07 19:15:00+00:00,44159.99,44192.673090000004,LONG,1,TRAILING,17.41848220527349,-0.5989362769316964,False
2024-01-07 21:00:00+00:00,44198.27,44204.751,LONG,1,TRAILING,11.47782481079083,-6.533653014020738,False
2024-01-07 21:45:00+00:00,44231.53,44187.30846,LONG,1,TRAILING,0.0022608306793903054,-17.997741430151443,False
2024-01-07 23:45:00+00:00,43929.02,43942.014,LONG,1,TRAILING,12.97092445950381,-5.042046464955044,False
2024-01-08 00:00:00+00:00,43828.01,43784.48073999999,SHORT,1,TRAILING,19.911923904371672,1.9318358282774533,True
2024-01-08 01:30:00+00:00,43683.01,43714.77109999999,SHORT,1,TRAILING,2.7264604705590325,-15.270813068968645,False
2024-01-08 05:15:00+00:00,43491.1,43534.58108999999,SHORT,1,TRAILING,0.002299321010974031,-17.99769837966707,False
2024-01-08 07:45:00+00:00,43974.55,43994.39157,LONG,1,TRAILING,14.526584126499847,-3.4879424576267724,False
2024-01-08 08:30:00+00:00,43907.41,43894.95109999999,SHORT,1,TRAILING,12.824714552738351,-5.162460732707221,False
2024-01-08 10:15:00+00:00,43991.11,44000.89506,LONG,1,TRAILING,12.236563251075445,-5.775673312175579,False
2024-01-08 14:45:00+00:00,44783.91,44711.88722,SHORT,1,TRAILING,26.056233142662695,8.082289375806312,True
2024-01-08 15:30:00+00:00,44982.63,44994.96,LONG,1,TRAILING,12.753811860267536,-5.258941951592927,False
2024-01-08 16:30:00+00:00,44922.16,44845.80099999999,SHORT,1,TRAILING,26.97109845118834,8.998069549641265,True
2024-01-08 17:00:00+00:00,45131.51,45297.51714,LONG,1,TRAILING,46.82980915107838,28.782979341927962,True
2024-01-08 20:45:00+00:00,46774.01,46700.49383999999,SHORT,1,TRAILING,25.691618058833427,7.71730967689402,True
2024-01-08 21:00:00+00:00,46862.78,46895.34771,LONG,1,TRAILING,16.966556401477256,-1.0504101549240161,False
2024-01-08 22:45:00+00:00,46999.99,47052.9,LONG,1,TRAILING,21.278727931644674,3.257449203713339,True
2024-01-09 00:15:00+00:00,46900.0,46276.229999999996,SHORT,1,TRAILING,142.85714285714286,125.00000000000085,True
2024-01-09 02:15:00+00:00,46684.97,46733.210009999995,LONG,1,TRAILING,20.353445659276808,2.333092213616947,True
2024-01-09 04:00:00+00:00,46788.02,46717.58091,SHORT,1,TRAILING,25.029911502985872,7.0549414144902585,True
2024-01-09 05:00:00+00:00,46695.34,46713.44677999999,SHORT,1,TRAILING,6.116242006161145,-11.877641751831042,False
2024-01-09 06:00:00+00:00,46817.53,46783.17,LONG,1,TRAILING,2.663532228206222,-15.339131304022358,False
2024-01-09 06:45:00+00:00,46788.01,46764.81837,LONG,1,TRAILING,5.048301904696383,-12.956746397207567,False
2024-01-09 08:00:00+00:00,46759.67,46801.56480999999,SHORT,1,TRAILING,1.039357206755433,-16.95960343603594,False
2024-01-09 08:15:00+00:00,46847.16,46800.312840000006,LONG,1,TRAILING,0.0,-17.99999999999947,False
2024-01-09 08:30:00+00:00,46678.0,46556.509999999995,SHORT,1,TRAILING,35.99125926560692,18.027250524873654,True
2024-01-09 10:30:00+00:00,46564.47,46427.48109999999,SHORT,1,TRAILING,39.3798104005055,21.419190210907843,True
2024-01-09 11:45:00+00:00,46615.99,46711.242,LONG,1,TRAILING,30.463795791959377,12.43333199616707,True
2024-01-09 12:45:00+00:00,46166.35,46101.56551,SHORT,1,TRAILING,24.008828941425197,6.032837770366987,True
2024-01-09 13:00:00+00:00,46559.76,46792.131030000004,LONG,1,TRAILING,59.968092619033925,41.90812452641553,True
2024-01-09 14:30:00+00:00,46594.77,46545.428929999995,SHORT,1,TRAILING,20.56883208136804,2.5894009134506337,True
2024-01-09 15:15:00+00:00,46717.76,46962.99,LONG,1,TRAILING,62.554369045090766,44.49181467604524,True
2024-01-09 16:30:00+00:00,46850.0,46893.06,LONG,1,TRAILING,19.2102454642476,1.1910352187828543,True
2024-01-09 17:00:00+00:00,46791.97,46781.454719999994,SHORT,1,TRAILING,12.23500527975206,-5.7527597149667145,False
2024-01-09 19:15:00+00:00,46748.49,46841.112,LONG,1,TRAILING,29.842675132395087,11.812832457262903,True
2024-01-09 21:00:00+00:00,47918.36,47924.028,LONG,1,TRAILING,11.19403919499737,-6.8171548441979555,False
2024-01-09 21:15:00+00:00,45887.67,45616.67109999999,SHORT,1,TRAILING,68.98803098958821,51.05701902057916,True
2024-01-09 22:45:00+00:00,46254.0,46207.755990000005,LONG,1,TRAILING,0.00216197518096538,-17.99784018679355,False
2024-01-09 23:30:00+00:00,46040.52,46045.99999999999,SHORT,1,TRAILING,8.80094316919027,-9.190255887638958,False
2024-01-10 00:15:00+00:00,45995.99,45839.984189999996,SHORT,1,TRAILING,43.87338983246053,25.917263222294466,True
2024-01-10 01:45:00+00:00,45929.3,45947.94606,LONG,1,TRAILING,14.073804739022675,-3.9402690657164117,False
2024-01-10 02:30:00+00:00,45901.32,45947.21130999999,SHORT,1,TRAILING,0.0021785865857533657,-17.997819234826316,False
2024-01-10 02:45:00+00:00,45971.09,46119.59424,LONG,1,TRAILING,42.34617887024336,24.303832691372342,True
2024-01-10 04:30:00+00:00,46037.21,45990.76482,SHORT,1,TRAILING,20.068548897728473,2.0886174466268574,True
2024-01-10 06:30:00+00:00,46031.64,46002.79115999999,LONG,1,TRAILING,3.736560331110751,-14.267176229221036,False
2024-01-10 07:00:00+00:00,45887.49,45881.62579,SHORT,1,TRAILING,11.266687282306593,-6.722046030410526,False
2024-01-10 09:30:00+00:00,45678.42,45643.48083,LONG,1,TRAILING,2.3534088963672564,-15.648944512528637,False
2024-01-10 10:30:00+00:00,45617.98,45577.53199999999,SHORT,1,TRAILING,18.847831491004904,0.8666793224976708,True
2024-01-10 11:00:00+00:00,45659.41,45613.760579999995,LONG,1,TRAILING,0.002190129043446096,-17.997812061086385,False
2024-01-10 11:15:00+00:00,45491.72,45448.56316,SHORT,1,TRAILING,19.467278880639743,1.4867461595216191,True
2024-01-10 13:15:00+00:00,45272.0,45244.69002,LONG,1,TRAILING,3.971549743771692,-14.032421805972383,False
2024-01-10 13:30:00+00:00,45081.06,45126.131049999996,SHORT,1,TRAILING,0.0022182264558023505,-17.997779555316278,False
2024-01-10 14:15:00+00:00,45321.1,45359.48511,LONG,1,TRAILING,18.488077297329696,0.4695892200328107,True
2024-01-10 14:30:00+00:00,45074.72,44876.831999999995,SHORT,1,TRAILING,53.84836555834427,35.90221392390375,True
2024-01-10 15:00:00+00:00,45164.0,45267.67701,LONG,1,TRAILING,32.98866353733017,14.955674873793157,True
2024-01-10 16:45:00+00:00,45311.1,45272.23701,SHORT,1,TRAILING,18.558366492977772,0.5769248594718395,True
2024-01-10 17:00:00+00:00,45451.1,45656.168130000005,LONG,1,TRAILING,55.173582157528436,37.11840857537154,True
2024-01-10 20:00:00+00:00,45548.56,45288.02277999999,SHORT,1,TRAILING,67.13274799466743,49.199880742663574,True
2024-01-10 20:45:00+00:00,46127.0,46254.73896,LONG,1,TRAILING,37.730613306740274,19.69288269343387,True
2024-01-10 21:15:00+00:00,45785.25,45125.079999999994,SHORT,1,TRAILING,154.03432328096932,136.18835760425148,True
2024-01-10 21:45:00+00:00,45946.0,46056.65724,LONG,1,TRAILING,34.11831280198538,16.084194489183055,True
2024-01-10 23:30:00+00:00,46574.96,46498.48202999999,SHORT,1,TRAILING,26.39401085905394,8.420404869914474,True
2024-01-11 00:00:00+00:00,46505.7,46342.75646,SHORT,1,TRAILING,44.992334273002655,27.037326607276142,True
2024-01-11 00:30:00+00:00,46600.01,46674.64863,LONG,1,TRAILING,26.042912866327836,8.016869953461658,True
2024-01-11 01:30:00+00:00,46586.39,46546.49999999999,SHORT,1,TRAILING,18.544042584110816,0.5625866266964863,True
2024-01-11 02:15:00+00:00,46550.0,46558.45194,SHORT,1,TRAILING,8.176154672394775,-9.815669172932118,False
2024-01-11 04:00:00+00:00,46407.88,46449.76336,SHORT,1,TRAILING,0.9739725236310728,-17.025053503844568,False
2024-01-11 04:30:00+00:00,46439.13,46446.399999999994,SHORT,1,TRAILING,8.426083778916054,-9.565490137303778,False
2024-01-11 07:00:00+00:00,46100.99,46120.82301,LONG,1,TRAILING,14.31639537458957,-3.6979210207845634,False
2024-01-11 07:45:00+00:00,46101.4,46149.804,LONG,1,TRAILING,20.519984208722196,2.4994642245127032,True
2024-01-11 13:45:00+00:00,47325.2,47752.2,LONG,1,TRAILING,100.32709845917249,82.22677136071269,True
2024-01-11 15:15:00+00:00,47796.14,46931.884999999995,SHORT,1,TRAILING,190.630456769103,172.82108722587319,True
2024-01-11 17:45:00+00:00,46497.14,46467.486,LONG,1,TRAILING,3.626029471920334,-14.377596557552199,False
2024-01-11 18:15:00+00:00,46452.17,46598.075280000005,LONG,1,TRAILING,41.45123898409975,23.40978774511639,True
2024-01-11 19:15:00+00:00,46534.02,46585.38798,LONG,1,TRAILING,21.059861151046054,3.0388012898955914,True
2024-01-11 20:30:00+00:00,46382.14,46166.119999999995,SHORT,1,TRAILING,56.517443998918424,38.573961442918346,True
2024-01-11 22:45:00+00:00,46399.99,46430.393130000004,LONG,1,TRAILING,16.568969088140893,-1.4475998809469441,False
2024-01-12 00:30:00+00:00,46426.22,46469.01447,LONG,1,TRAILING,19.236974278758353,1.217737304480254,True
2024-01-12 00:45:00+00:00,46293.43,46146.1,SHORT,1,TRAILING,41.78346689800265,23.825250364900967,True
2024-01-12 02:00:00+00:00,46238.99,46194.8589,LONG,1,TRAILING,0.4563248461959446,-17.544131478650094,False
2024-01-12 02:15:00+00:00,46055.99,46042.00601,SHORT,1,TRAILING,13.023278839515973,-4.963697881643489,False
2024-01-12 02:30:00+00:00,46241.0,46203.75,LONG,1,TRAILING,1.9463246902099869,-16.055621634480225,False
2024-01-12 02:45:00+00:00,46144.01,46066.52049999999,SHORT,1,TRAILING,26.766204324245344,8.792970528571441,True
2024-01-12 04:30:00+00:00,45972.43,45903.85799999999,SHORT,1,TRAILING,24.891005326453328,6.91589633178133,True
2024-01-12 05:15:00+00:00,46105.65,46089.634229999996,LONG,1,TRAILING,6.532821899267301,-11.473710922632135,False
2024-01-12 06:45:00+00:00,46100.85,45955.97005999999,SHORT,1,TRAILING,41.385354066139975,23.426739420207255,True
2024-01-12 09:30:00+00:00,45983.59,46030.26366,LONG,1,TRAILING,20.17023899177946,2.150068752787762,True
2024-01-12 11:45:00+00:00,45954.35,45967.29137,SHORT,1,TRAILING,7.176687299460427,-10.816136013239326,False
2024-01-12 14:30:00+00:00,45290.0,45295.26001,SHORT,1,TRAILING,8.829763744755567,-9.161406491498818,False
2024-01-12 19:15:00+00:00,43662.29,43676.28,LONG,1,TRAILING,13.21735529675588,-4.795862058541143,False
2024-01-12 19:30:00+00:00,43511.67,43502.87941999999,SHORT,1,TRAILING,12.0082727231568,-5.979719004118195,False
2024-01-12 20:00:00+00:00,43709.76,43795.11105,LONG,1,TRAILING,29.55632792309888,11.526771595176335,True
2024-01-12 20:45:00+00:00,43653.38,43693.82016999999,SHORT,1,TRAILING,0.735338248721892,-17.263926413027903,False
2024-01-12 21:00:00+00:00,43806.01,43784.172,LONG,1,TRAILING,5.0198591471804805,-12.985160711967005,False
2024-01-12 21:15:00+00:00,43628.01,43256.94373,SHORT,1,TRAILING,94.95734506341196,77.05230240847634,True
2024-01-12 23:00:00+00:00,42822.01,42915.042,LONG,1,TRAILING,31.757033357378123,13.725276324021042,True
2024-01-12 23:30:00+00:00,42746.63,42763.821099999994,SHORT,1,TRAILING,5.9724006313477425,-12.021626968019788,False
2024-01-13 00:15:00+00:00,42780.66,42822.78,SHORT,1,TRAILING,0.1542753197364165,-17.845570404943572,False
2024-01-13 00:30:00+00:00,42900.43,42859.098,LONG,1,TRAILING,0.3659636977996978,-17.634402265898537,False
2024-01-13 00:45:00+00:00,42801.76,42598.055499999995,SHORT,1,TRAILING,57.535017251627515,39.592552268880326,True
2024-01-13 01:30:00+00:00,42823.35,42817.08006,LONG,1,TRAILING,8.544403929165696,-9.464140474763958,False
2024-01-13 01:45:00+00:00,42673.83,42624.59201,SHORT,1,TRAILING,21.516700047780972,3.538216747829159,True
2024-01-13 02:00:00+00:00,42849.87,42810.89625,LONG,1,TRAILING,0.9054869944756847,-17.095418492519265,False
2024-01-13 02:15:00+00:00,42708.0,42686.834189999994,SHORT,1,TRAILING,14.940994661421202,-3.044064343915455,False
2024-01-13 06:45:00+00:00,43149.99,43184.46231,LONG,1,TRAILING,18.00695666441739,-0.011050292246961746,False
2024-01-13 08:00:00+00:00,43150.01,43211.70504,LONG,1,TRAILING,24.32212646068844,6.297804334228125,True
2024-01-13 08:30:00+00:00,43081.73,43106.78372,SHORT,1,TRAILING,4.180426366351128,-13.815393207282122,False
2024-01-13 08:45:00+00:00,43170.01,43150.26654,LONG,1,TRAILING,5.432011713686675,-12.573420298027528,False
2024-01-13 09:00:00+00:00,43038.17,42929.886999999995,SHORT,1,TRAILING,35.1246347137897,17.159759348504615,True
2024-01-13 12:30:00+00:00,42704.52,42692.34492,LONG,1,TRAILING,7.156151152150861,-10.851004999000953,False
2024-01-13 14:00:00+00:00,42654.0,42696.64399,SHORT,1,TRAILING,0.002344446007886076,-17.997653209545845,False
2024-01-13 14:30:00+00:00,42880.19,42918.1389,LONG,1,TRAILING,18.86885295983908,0.8499841068791376,True
2024-01-13 16:30:00+00:00,42909.95,42880.82798999999,SHORT,1,TRAILING,16.77000322768941,-1.2132267690812002,False
2024-01-13 19:00:00+00:00,42892.91,42924.55248,LONG,1,TRAILING,17.39448314418241,-0.6229113389613872,False
2024-01-13 19:45:00+00:00,42786.25,42742.21951999999,SHORT,1,TRAILING,20.270530836426,2.290801367263674,True
2024-01-13 20:30:00+00:00,42913.48,42880.10697,LONG,1,TRAILING,2.225407960388119,-15.776817447571828,False
2024-01-13 21:30:00+00:00,42918.0,42933.17385,LONG,1,TRAILING,13.549093620392714,-4.464455473228198,False
2024-01-13 22:30:00+00:00,42957.27,42948.09890999999,LONG,1,TRAILING,7.872939784115637,-10.134933155669218,False
2024-01-14 03:15:00+00:00,42728.33,42686.62398,SHORT,1,TRAILING,19.741000876935406,1.7607418778138726,True
2024-01-14 05:00:00+00:00,42675.01,42705.78147,LONG,1,TRAILING,17.22788114167912,-0.789346739461882,False
2024-01-14 07:45:00+00:00,43011.44,42986.97,LONG,1,TRAILING,4.315131044205372,-13.689184086838562,False
2024-01-14 08:15:00+00:00,42891.44,42931.338449999996,SHORT,1,TRAILING,0.6971087937372208,-17.302194097468707,False
2024-01-14 09:00:00+00:00,42893.42,42888.75591,SHORT,1,TRAILING,11.076290955581243,-6.912632753462327,False
2024-01-14 10:45:00+00:00,42889.04,42802.09933999999,SHORT,1,TRAILING,30.240826094499752,12.271066920594976,True
2024-01-14 11:30:00+00:00,42811.09,42810.1674,SHORT,1,TRAILING,10.205299608114407,-7.784495092276778,False
2024-01-14 13:45:00+00:00,42891.69,42962.24475,LONG,1,TRAILING,26.475991036957897,8.449515045920478,True
2024-01-14 14:45:00+00:00,42811.99,42849.21641,SHORT,1,TRAILING,1.3033731905464965,-16.695323436262353,False
2024-01-14 15:15:00+00:00,42876.0,42884.552520000005,LONG,1,TRAILING,12.006717044501167,-6.005289672542976,False
2024-01-14 16:45:00+00:00,42929.95,42931.01601,LONG,1,TRAILING,10.25857239526272,-7.751686177132217,False
2024-01-14 18:15:00+00:00,42889.48,42909.1663,SHORT,1,TRAILING,5.404588724321276,-12.590006686953055,False
