timestamp,entry_price,rsi,mfe_bps,mae_bps,final_move_bps,time_to_best,bounced,success,volatility_bps,trend,consecutive,signal_type,period
2020-04-05 04:45:00,6776.01,19.970041533328384,94.43610620409322,47.24019002333263,8.79573672411941,3,True,True,44.89736585394635,DOWN,False,oversold,in_sample
2020-04-07 20:00:00,7138.09,18.345673674539498,121.7552594601635,85.58311817306891,76.4630314271744,6,True,True,62.16789085035355,DOWN,False,oversold,in_sample
2020-04-09 04:00:00,7243.65,17.92469001771319,111.58739033498296,5.038896136615707,82.16852001408189,8,True,True,39.16119635818954,DOWN,False,oversold,in_sample
2020-04-09 11:45:00,7183.98,18.149142560193937,231.09752532718693,105.65174179215371,181.57066138825624,9,True,True,43.39029340282124,DOWN,False,oversold,in_sample
2020-04-10 04:00:00,7142.02,14.398678744807754,34.290018790201906,322.6538150271219,-260.0804814324239,3,True,True,42.90802882097772,DOWN,False,oversold,in_sample
2020-04-10 05:00:00,6978.4,12.73582506992102,30.9526539034741,155.33646681187614,-71.87894073139954,5,True,True,61.406626160724514,DOWN,False,oversold,in_sample
2020-04-10 15:30:00,6782.14,12.166620072686328,168.08853842592455,62.001079305352256,114.71305517137552,8,True,True,53.183803342307925,DOWN,False,oversold,in_sample
2020-04-11 09:30:00,6835.38,19.306561928624404,82.8629864030973,3.0429910261023196,55.081063525363085,7,True,True,30.053925312125735,DOWN,False,oversold,in_sample
2020-04-12 23:45:00,6903.79,19.761851934028513,0.0,476.2456563713554,-301.7038467276669,1,False,False,66.21725168349566,DOWN,False,oversold,in_sample
2020-04-13 02:15:00,6695.5,15.459147682476356,42.65551489806646,85.87857516242254,-12.008065118363024,2,True,True,97.52595026510345,DOWN,False,oversold,in_sample
2020-04-15 12:00:00,6720.19,18.56495404294992,84.53630031293818,59.65605139140298,20.98154962880568,10,True,True,45.15794940321625,DOWN,False,oversold,in_sample
2020-04-15 23:30:00,6625.56,15.604272062956511,53.489818219138606,237.39880100700915,19.62098298106122,8,True,True,39.457796774914094,DOWN,False,oversold,in_sample
2020-04-20 10:30:00,7062.42,19.09933473588488,33.48710498667544,212.50506200424206,-56.538693535644,1,True,True,34.74800422518063,DOWN,False,oversold,in_sample
2020-04-20 11:15:00,7058.3,17.04486312064155,12.82178428233453,206.79200374027744,-50.2812291911647,6,True,True,36.668177889860175,DOWN,False,oversold,in_sample
2020-04-20 19:30:00,6795.31,19.88446062894768,132.0616719472692,65.2067381767725,129.76597094172212,10,True,True,82.74898422588511,DOWN,False,oversold,in_sample
2020-04-30 09:15:00,8922.95,17.825921702774693,40.6031637518977,426.2939946990636,-93.37719027900137,7,True,True,131.3153161230313,DOWN,False,oversold,in_sample
2020-04-30 17:30:00,8526.55,17.07291688349538,417.789140977302,147.2459552808572,301.43492971952367,10,True,True,94.36993860353833,DOWN,False,oversold,in_sample
2020-05-03 14:45:00,8767.1,15.101233718780662,136.76130077220475,62.848604441605964,104.86934105918778,9,True,True,77.20854102268713,DOWN,False,oversold,in_sample
2020-05-04 01:30:00,8704.77,16.657215340994128,86.89488636689931,62.919525731294954,-5.709513289841276,4,True,True,68.72209145100935,DOWN,False,oversold,in_sample
2020-05-10 00:00:00,9340.77,16.56641507988219,8.810836793968338,1310.138243421046,-694.0006016634602,1,True,False,66.5127179022715,DOWN,False,oversold,in_sample
2020-05-10 01:30:00,8690.69,17.452432280438686,52.13625155194753,431.13952977266536,-110.73919332066818,1,True,True,181.37397605943858,DOWN,False,oversold,in_sample
2020-05-10 16:45:00,8270.0,11.195783044078354,362.3821039903271,5.139056831922612,320.03627569528425,5,True,True,110.03325272067698,DOWN,False,oversold,in_sample
2020-05-11 09:45:00,8487.1,15.717734338200927,785.9575119887821,3.0634727998967417,774.5637496907061,10,True,True,62.486008177115934,DOWN,False,oversold,in_sample
2020-05-11 18:30:00,8398.83,18.395890316500783,485.98435734501123,1.5359282185721752,317.7109192589922,6,True,True,169.6301746790922,DOWN,False,oversold,in_sample
2020-05-15 02:45:00,9490.21,16.580288959871226,76.72116844622123,126.2669635339997,-52.211700267959586,2,True,True,82.6931121650626,DOWN,False,oversold,in_sample
2020-05-15 05:00:00,9430.76,17.758493562475223,277.0084277407121,64.02453248730856,259.6821465078102,10,True,True,83.27165573082112,DOWN,False,oversold,in_sample
2020-05-18 08:30:00,9706.29,18.842664306262122,8.922049516344405,249.38467735870378,-45.022351485480776,10,True,False,51.35741874598868,DOWN,False,oversold,in_sample
2020-05-18 17:30:00,9582.15,14.853908520728496,143.86124199683826,33.541532954503346,98.98613567936252,7,True,True,47.5592638395349,DOWN,False,oversold,in_sample
2020-05-20 15:45:00,9414.5,9.362015338224182,141.08024855276403,66.10016463965114,122.5237665303525,8,True,True,53.17488979765244,DOWN,False,oversold,in_sample
2020-05-21 04:30:00,9455.37,19.90829193733292,81.45635760419593,3.9871522743165375,35.694002455747366,7,True,True,38.10691702175575,DOWN,False,oversold,in_sample
2020-05-21 14:30:00,9025.21,16.922800574804498,143.8082881173966,50.09301722619101,56.6524213841019,2,True,True,74.21655562585255,DOWN,False,oversold,in_sample
2020-05-24 12:30:00,9130.84,18.53396423129432,53.083834565055724,143.29459283045168,-108.85088337984175,1,True,True,38.07645298789588,DOWN,False,oversold,in_sample
2020-05-24 16:15:00,8908.12,17.713890028723853,91.72530230845466,61.640391014043,38.02149050529066,3,True,True,56.35700911078868,DOWN,False,oversold,in_sample
2020-05-26 11:30:00,8861.37,15.610047846890481,60.0245785922478,86.14920717676854,-29.453684926823236,2,True,True,44.71261215816538,DOWN,False,oversold,in_sample
2020-06-02 03:00:00,10060.34,16.75617934185918,59.30217070198408,18.637541077140533,51.33027313192141,10,True,True,94.84570103992503,UP,False,oversold,in_sample
2020-06-02 14:45:00,9581.47,13.944484725775354,19.33941242836502,329.2501046290385,-103.51230030464896,1,True,True,65.18467416795151,DOWN,False,oversold,in_sample
2020-06-05 12:00:00,9667.04,18.456714481366546,63.02860027474643,44.27415217067591,44.2017411741335,2,True,True,56.48006008043826,DOWN,False,oversold,in_sample
2020-06-07 12:15:00,9515.93,11.15327062847409,32.503391681107665,150.76823810179474,-64.62847036495644,1,True,True,41.782568808303495,DOWN,False,oversold,in_sample
2020-06-11 13:30:00,9622.13,17.481126864297366,54.94625410382192,155.5580729006971,-66.97061877151805,3,True,True,38.58449220702687,DOWN,False,oversold,in_sample
2020-06-11 15:00:00,9524.52,19.181162285036763,62.470339712657434,432.0637680429044,-157.69823571161666,2,True,True,48.6008743747716,DOWN,False,oversold,in_sample
2020-06-11 15:45:00,9521.11,17.95471716507035,51.31754595840061,428.6369971568447,-165.24333822421954,1,True,True,53.71169958124644,DOWN,False,oversold,in_sample
2020-06-11 16:45:00,9117.01,13.911671924290218,309.8274543956838,4.398371834625846,198.3215988575196,4,True,True,82.90711538102948,DOWN,False,oversold,in_sample
2020-06-12 17:15:00,9387.35,15.828036723164544,66.73874948734162,91.98549111304081,46.72245095793675,10,True,True,40.688266656724295,DOWN,False,oversold,in_sample
2020-06-15 03:45:00,9163.99,19.58350794623027,67.50334734106059,231.3293663567941,-209.7994432556127,3,True,True,47.57589216051093,DOWN,False,oversold,in_sample
2020-06-15 05:45:00,9040.91,18.526728621366274,116.23829902078458,144.2996335545859,99.66917047067228,10,True,True,61.47168813758795,DOWN,False,oversold,in_sample
2020-06-15 06:15:00,8971.73,17.546916003263945,215.4211060743028,68.30343757558335,187.7787227212602,9,True,True,66.77251767496342,DOWN,False,oversold,in_sample
2020-06-17 16:30:00,9369.49,13.548899027970549,64.62464872687957,7.759227023029467,28.14454148518308,5,True,True,39.08910730466662,DOWN,False,oversold,in_sample
2020-06-18 21:00:00,9297.9,17.07618779870701,127.7170113681584,19.251658976757803,115.90789318018095,10,True,True,30.828466643005253,DOWN,False,oversold,in_sample
2020-06-20 15:15:00,9253.71,19.014084507041673,36.23411583030013,13.735031679185028,20.18649817208481,8,True,True,32.38376823998131,DOWN,False,oversold,in_sample
2020-06-24 07:45:00,9512.82,17.523496240600565,39.08409914200026,33.46010962049101,-1.5347709722239327,1,True,True,25.1786536484448,DOWN,False,oversold,in_sample
2020-06-24 09:30:00,9503.61,15.40474454120374,25.990123752972718,235.28953734423084,-138.74727603510726,1,True,True,33.312604368234815,DOWN,False,oversold,in_sample
2020-06-24 10:30:00,9389.84,14.523236637919581,42.76963185741169,116.9774990841166,34.24978487386351,10,True,True,44.279774735245724,DOWN,False,oversold,in_sample
2020-06-24 11:30:00,9373.05,18.56307129798907,60.75930460202466,99.27398232165548,-8.044339889362647,6,True,True,50.88631768741222,DOWN,False,oversold,in_sample
2020-06-25 03:00:00,9116.39,17.682015977138505,88.3354046941834,117.04194313757849,77.45390445121434,10,True,True,34.46430001349204,DOWN,False,oversold,in_sample
2020-06-25 12:15:00,9173.96,19.919583727531403,104.36060327274329,15.18428246907385,83.99862218714853,9,True,True,36.28912705091368,DOWN,False,oversold,in_sample
2020-06-26 07:15:00,9138.83,19.886236894936374,110.70344890976206,51.73528777753898,80.79808903327903,9,True,True,27.208625174119735,DOWN,False,oversold,in_sample
2020-06-26 08:00:00,9139.86,14.900295420974558,127.89036155914796,52.85638948517954,71.27023827498388,8,True,True,32.39819865949814,DOWN,False,oversold,in_sample
2020-07-02 16:30:00,8990.07,18.337847622623414,102.524229511005,20.177818415206353,80.01050047441265,8,True,True,44.07529641037245,DOWN,False,oversold,in_sample
2020-07-05 07:00:00,9054.46,16.08835798255538,22.51928883666308,15.970030239240252,1.2811365890419457,7,True,True,16.362654426658015,DOWN,False,oversold,in_sample
2020-07-09 15:15:00,9197.08,15.720172881696712,46.15595384622154,13.004127396955475,12.949762315865312,7,True,True,36.30663210497254,DOWN,False,oversold,in_sample
2020-07-09 16:15:00,9225.06,14.909943514867095,15.685534836631051,43.067470563876626,-0.07588026527709194,3,True,True,39.47291399730728,DOWN,False,oversold,in_sample
2020-07-10 04:45:00,9146.42,18.685121107266127,25.4853811655265,23.418998908862783,15.820397488852846,7,True,True,19.946055396538004,DOWN,False,oversold,in_sample
2020-07-14 05:00:00,9179.07,18.319817009772578,26.8109950136567,4.063592499021757,4.292373846152725,7,True,True,17.32909761010633,DOWN,False,oversold,in_sample
2020-08-02 11:30:00,11060.0,16.28427110295769,102.85714285714306,113.89692585895058,30.994575045208546,2,True,True,68.35759493670885,DOWN,False,oversold,in_sample
2020-08-07 12:15:00,11712.27,17.94899328859013,48.931590545641015,217.09711268609794,-69.76444361340795,3,True,True,31.780773496512584,DOWN,False,oversold,in_sample
2020-08-07 18:00:00,11491.04,17.918319719953757,86.03224773388548,147.10591904649263,68.71440705105815,9,True,True,56.37827385510799,DOWN,False,oversold,in_sample
2020-08-10 10:15:00,11552.26,12.880466273560813,327.50301672573175,88.51947584282229,275.53050225670063,9,True,True,45.468592292763525,DOWN,False,oversold,in_sample
2020-08-11 05:00:00,11822.75,18.35280884834043,30.46668499291657,99.596117654522,-69.78917764479519,1,True,True,28.05819289082492,DOWN,False,oversold,in_sample
2020-08-11 08:45:00,11712.94,18.61018100645377,44.91613548775864,60.181303754650656,25.945663514027576,2,True,True,35.63665484498332,DOWN,False,oversold,in_sample
2020-08-18 14:15:00,11867.38,18.81961101859369,139.12927706031203,41.66884350210317,97.4014483399033,4,True,True,58.94982717331013,DOWN,False,oversold,in_sample
2020-08-19 04:15:00,11695.75,15.14954954954949,83.79967082059741,71.000149627002,31.301968663831374,3,True,True,46.10820169719781,DOWN,False,oversold,in_sample
2020-08-21 12:15:00,11643.22,10.41163254059137,113.11303917644838,14.789723117831105,79.47114286254202,2,True,True,27.384606663792265,DOWN,False,oversold,in_sample
2020-08-25 02:45:00,11680.1,19.479088114159765,17.020402222583023,27.08024760062073,8.356092841671062,10,True,True,19.605568445475782,DOWN,False,oversold,in_sample
2020-08-25 18:00:00,11167.06,19.508989344224204,147.89926802578285,1.8447111415175441,114.58700857701216,5,True,True,57.773487381638404,DOWN,False,oversold,in_sample
2020-08-29 11:00:00,11445.31,15.529071867099645,36.425400447869485,24.700073654622393,8.4750871754463,4,True,True,23.85431237773388,DOWN,False,oversold,in_sample
2020-09-02 08:30:00,11700.0,15.921263603179455,41.01709401709383,359.564102564103,-241.47008547008585,5,True,True,36.783760683760676,DOWN,False,oversold,in_sample
2020-09-02 10:45:00,11574.27,14.565835484819672,0.0,357.8368225382681,-133.28702371726288,1,False,False,46.652186271790725,DOWN,False,oversold,in_sample
2020-09-03 11:15:00,11211.88,14.518551900254792,47.33372101735082,505.6065530490866,-262.9799819477185,1,True,True,47.84255628850808,DOWN,False,oversold,in_sample
2020-09-03 12:00:00,11001.73,11.633261383492368,63.280956722261685,324.24900447475045,-150.294544585261,1,True,True,64.28488974006798,DOWN,False,oversold,in_sample
2020-09-03 23:15:00,10195.69,15.215279563441072,152.38792077828865,230.3816612705969,64.24283202019676,5,True,True,78.37135103166133,DOWN,False,oversold,in_sample
2020-09-04 00:15:00,10276.45,19.478958407437943,72.60289302239465,108.82162614521543,-14.71325214446701,1,True,True,96.94057772869026,DOWN,False,oversold,in_sample
2020-09-05 12:45:00,10001.75,17.71809628208638,346.05943959807115,4.389231884419644,303.3269177893861,9,True,True,81.80518409278375,DOWN,False,oversold,in_sample
2020-09-08 05:45:00,10227.33,17.483651299789997,103.71230809996324,9.073726964907415,4.321753575957823,9,True,True,29.88414375990599,DOWN,False,oversold,in_sample
2020-09-08 10:15:00,10016.67,17.83707865168546,62.16636866343848,96.1896518503658,-9.394339635826931,3,True,True,55.811961460245875,DOWN,False,oversold,in_sample
2020-09-08 11:30:00,9956.95,15.570290112740125,143.66849286176918,36.78837394985514,142.24235333108953,10,True,True,61.71217089570602,DOWN,False,oversold,in_sample
2020-09-10 08:00:00,10273.26,13.76377575467238,46.66483667307214,41.80756643947562,-24.325287201920112,8,True,True,32.32177517165943,DOWN,False,oversold,in_sample
2020-09-10 08:45:00,10265.46,18.745956437351836,54.29858963943321,34.24103742063155,30.597752073459617,5,True,True,32.41939474704514,DOWN,False,oversold,in_sample
2020-09-13 11:30:00,10361.39,19.88084038883619,-0.05790728850037562,99.7839093017437,-50.7364359415095,1,False,False,29.009621295984328,DOWN,False,oversold,in_sample
2020-09-13 12:45:00,10290.05,18.085053220728426,51.301985899000364,31.14659306806019,32.47797629749134,2,True,True,37.366679462198846,DOWN,False,oversold,in_sample
2020-09-16 01:15:00,10681.61,19.451827815940888,93.80608353983989,10.53212015791627,91.55923123948475,10,True,True,41.83592173838945,DOWN,False,oversold,in_sample
2020-09-20 03:00:00,10930.61,19.8776629403082,47.234326355070024,1.8205754299163373,6.294250732575034,5,True,True,28.954925662885977,DOWN,False,oversold,in_sample
2020-09-20 14:00:00,10852.33,18.647409933915952,22.253285699936914,119.1725647856266,-5.464264356133929,6,True,True,29.255007910743565,DOWN,False,oversold,in_sample
2020-09-21 08:30:00,10833.5,17.722353458221235,24.46116213596714,183.22795033922554,-147.8469562006739,2,True,True,22.39257857571432,DOWN,False,oversold,in_sample
2020-09-21 09:15:00,10789.31,16.588253744217354,20.974464539438593,193.99757723153704,-141.65873443250788,1,True,True,27.53836899672015,DOWN,False,oversold,in_sample
2020-09-21 12:15:00,10537.64,16.426235814579798,95.33443921029847,228.97916421513648,-116.40177497048663,4,True,True,55.772449998291926,DOWN,False,oversold,in_sample
2020-09-23 19:45:00,10293.0,18.535262206148403,30.409015836004343,151.7341882832996,-20.83940542116072,1,True,True,30.688817643058226,DOWN,False,oversold,in_sample
2020-09-27 08:00:00,10649.43,17.14231892248334,26.82772692998565,38.27434895576591,24.31116031562198,10,True,True,25.5962056185165,DOWN,False,oversold,in_sample
2020-09-28 23:30:00,10744.34,18.995844206049938,0.00930722594428162,101.36499775695842,-48.71402059130681,1,True,False,25.25701904444563,DOWN,False,oversold,in_sample
2020-09-29 01:00:00,10703.0,16.71692914851573,6.540222367560498,39.38148182752465,0.7848266841073955,10,True,False,33.06596281416405,DOWN,False,oversold,in_sample
2020-09-30 05:45:00,10698.66,17.97109505280646,51.473735963195125,21.843857081166224,8.01034895958906,5,True,True,24.90779219079794,DOWN,False,oversold,in_sample
2020-10-01 16:00:00,10629.94,12.557613705539538,0.05644434493467572,181.50619852981342,-53.96079375800859,1,True,False,31.88823267111567,DOWN,False,oversold,in_sample
2020-10-06 19:15:00,10578.27,13.381926922717312,18.840509837620225,50.35795078023197,-9.595141738677151,1,True,True,33.814602954925505,DOWN,False,oversold,in_sample
