entry_time,exit_time,direction,entry_price,exit_price,rsi_at_entry,gross_profit_bps,net_profit_bps,mfe_bps,mae_bps,exit_bar,exit_reason,is_winner,quarter
2024-04-16 08:15:00,2024-04-16 08:45:00,SHORT,63369.99,63267.12997,85.45427945989273,16.23166265293733,8.231662652937331,46.23166265293733,-7.102731119257244,2,TRAILING_STOP,True,2024Q2
2024-04-25 18:15:00,2024-04-25 18:45:00,SHORT,64733.85,64646.411550000004,83.89679167436384,13.50737674338842,5.50737674338842,43.50737674338842,0.0,2,TRAILING_STOP,True,2024Q2
2024-04-29 17:30:00,2024-04-29 19:30:00,SHORT,63184.22,62735.922660000004,80.96770437488759,70.95083867459287,62.95083867459287,100.95083867459287,0.0,8,TRAILING_STOP,True,2024Q2
2024-05-09 03:00:00,2024-05-09 03:30:00,SHORT,61664.64,61608.23392,83.25946877271926,9.147232514452604,1.1472325144526039,39.147232514452604,-8.979214019574691,2,TRAILING_STOP,True,2024Q2
2024-05-16 17:30:00,2024-05-16 18:00:00,LONG,64730.03,65064.99994,19.996395083796216,51.74876946604232,43.74876946604232,71.74876946604232,-10.818780711209131,2,TRAILING_STOP,True,2024Q2
2024-05-21 17:15:00,2024-05-21 17:30:00,LONG,69594.66,69803.53068,19.37197016165706,30.012457852369366,22.012457852369366,50.012457852369366,0.0,1,TRAILING_STOP,True,2024Q2
2024-05-27 20:00:00,2024-05-27 22:00:00,LONG,69260.02,69749.37996,14.997320329569789,70.65547483237661,62.65547483237661,90.65547483237661,0.0,8,TRAILING_STOP,True,2024Q2
2024-05-28 22:15:00,2024-05-29 00:30:00,SHORT,68572.52,68471.75756,85.44162963443432,14.694288615907716,6.694288615907716,44.694288615907716,-8.948190907961466,9,TRAILING_STOP,True,2024Q2
2024-05-31 19:45:00,2024-05-31 22:15:00,SHORT,67854.26,67642.17,83.78422735299804,31.256696337119664,23.256696337119664,52.208954898335755,0.0,10,TIME_EXIT,True,2024Q2
2024-06-25 00:00:00,2024-06-25 01:00:00,SHORT,60293.3,60443.1399,85.39063715070785,-24.851832624852037,-32.85183262485204,5.148167375147964,-61.53254175837116,4,TRAILING_STOP,False,2024Q2
2024-06-25 03:30:00,2024-06-25 04:45:00,SHORT,61350.0,61344.100000000006,87.4823532750191,0.9616951915235674,-7.038304808476433,30.961695191523567,-40.565607171964565,5,TRAILING_STOP,False,2024Q2
2024-06-29 00:30:00,2024-06-29 00:45:00,SHORT,60657.95,60741.97385,86.52070783775044,-13.852075449302674,-21.852075449302674,16.147924550697326,-25.05524832276778,1,TRAILING_STOP,False,2024Q2
2024-06-29 01:45:00,2024-06-29 04:15:00,SHORT,60991.56,60725.49,83.87895116067816,43.624068641628405,35.624068641628405,47.22456680891567,0.0,10,TIME_EXIT,True,2024Q2
2024-06-29 07:30:00,2024-06-29 10:00:00,SHORT,61115.99,60929.39,81.49129986122492,30.532107882077756,22.532107882077756,36.97232099160942,-0.8917469879820921,10,TIME_EXIT,True,2024Q2
2024-07-01 09:15:00,2024-07-01 10:30:00,LONG,62886.13,62852.21774,19.85795319128637,-5.392645405274488,-13.392645405274488,14.607354594725512,-16.70956695856375,5,TRAILING_STOP,False,2024Q3
2024-07-01 10:45:00,2024-07-01 11:45:00,LONG,62840.0,62732.32,17.08331479916393,-17.135582431572246,-25.135582431572246,2.8644175684277533,-39.29503500954811,4,TRAILING_STOP,False,2024Q3
2024-07-01 11:15:00,2024-07-01 12:00:00,LONG,62812.04,62720.895919999995,17.816955162140303,-14.510606565238778,-22.510606565238778,5.489393434761221,-34.861150823950496,3,TRAILING_STOP,False,2024Q3
2024-07-01 22:30:00,2024-07-01 23:15:00,LONG,62881.35,62911.4173,15.916246153300449,4.781592634382331,-3.2184073656176686,24.78159263438233,-5.033288884542309,3,TRAILING_STOP,False,2024Q3
2024-07-03 23:30:00,2024-07-04 00:30:00,SHORT,60353.59,60389.630769999996,82.94809407948091,-5.971603346214067,-13.971603346214067,24.028396653785933,-20.26722851118003,4,TRAILING_STOP,False,2024Q3
2024-07-04 00:30:00,2024-07-04 01:15:00,SHORT,60365.72,60081.097160000005,83.5244899044514,47.149746578024946,39.149746578024946,77.14974657802495,-21.9445738409152,3,TRAILING_STOP,True,2024Q3
2024-07-08 20:00:00,2024-07-08 20:15:00,SHORT,56477.3,56394.431899999996,81.31303052074169,14.672815449747581,6.672815449747581,44.67281544974758,0.0,1,TRAILING_STOP,True,2024Q3
2024-07-16 06:00:00,2024-07-16 06:30:00,LONG,63654.92,63753.30016,19.764822962497576,15.455232682721515,7.455232682721515,35.455232682721515,-38.3191118612667,2,TRAILING_STOP,True,2024Q3
2024-07-16 06:45:00,2024-07-16 09:15:00,LONG,63430.02,62976.0,15.932658470255419,-71.57809504080194,-79.57809504080194,0.0,-166.6056545465379,10,TIME_EXIT,False,2024Q3
2024-07-16 07:45:00,2024-07-16 08:15:00,LONG,62914.0,62965.562,19.396403111567878,8.195632132752554,0.19563213275255364,28.195632132752554,-56.1051594239761,2,TRAILING_STOP,True,2024Q3
2024-07-21 06:30:00,2024-07-21 07:15:00,LONG,66800.0,66686.4,17.049606235284813,-17.005988023952096,-25.005988023952096,2.9940119760479043,-31.12275449101709,3,TRAILING_STOP,False,2024Q3
2024-07-24 09:00:00,2024-07-24 11:30:00,SHORT,66437.01,66380.01,89.97125356791109,8.579555281009787,0.579555281009787,20.47202304859818,-24.533012548277725,10,TIME_EXIT,True,2024Q3
2024-08-01 21:15:00,2024-08-01 23:45:00,SHORT,64719.99,65354.02,84.54484847439909,-97.96509548286376,-105.96509548286376,0.0,-145.2086132893409,10,TIME_EXIT,False,2024Q3
2024-08-01 21:45:00,2024-08-01 22:00:00,SHORT,65083.25,65064.73975,81.16116151178686,2.844088148640708,-5.155911851359292,32.84408814864071,-47.96472210591792,1,TRAILING_STOP,False,2024Q3
2024-08-03 12:45:00,2024-08-03 14:15:00,SHORT,62108.02,62030.81406,85.03151943797192,12.43091310912807,4.4309131091280705,42.43091310912807,-0.6408190117803146,6,TRAILING_STOP,True,2024Q3
2024-08-05 10:00:00,2024-08-05 10:30:00,SHORT,52667.8,50829.663400000005,81.45987822502316,349.0057682303038,341.0057682303038,379.0057682303038,0.0,2,TRAILING_STOP,True,2024Q3
2024-08-05 16:30:00,2024-08-05 17:00:00,SHORT,55461.76,53933.865280000005,86.63431728296247,275.48615839093435,267.48615839093435,305.48615839093435,0.0,2,TRAILING_STOP,True,2024Q3
2024-08-09 02:30:00,2024-08-09 02:45:00,LONG,61279.48,61326.291040000004,18.530876821603854,7.638942105904835,-0.36105789409516476,27.638942105904835,-7.176953851436598,1,TRAILING_STOP,False,2024Q3
2024-08-22 03:00:00,2024-08-22 05:15:00,LONG,60186.49,60729.62702,19.639091996399415,90.24234840742534,82.24234840742534,110.24234840742534,0.0,9,TRAILING_STOP,True,2024Q3
2024-08-24 22:00:00,2024-08-24 22:15:00,LONG,63612.36,63872.775279999994,18.968709862972872,40.937842897197875,32.937842897197875,60.937842897197875,0.0,1,TRAILING_STOP,True,2024Q3
2024-08-28 11:30:00,2024-08-28 12:15:00,SHORT,59990.0,60065.98,80.52415526880193,-12.665444240707124,-20.665444240707124,17.334555759292876,-21.17019503250542,3,TRAILING_STOP,False,2024Q3
2024-08-29 05:30:00,2024-08-29 08:00:00,SHORT,59339.99,59471.01,80.62574995074874,-22.07954534539087,-30.07954534539087,0.0,-71.45434301556203,10,TIME_EXIT,False,2024Q3
2024-08-29 06:30:00,2024-08-29 09:00:00,SHORT,59490.22,59552.47066,82.59569598759704,-10.464015765952595,-18.464015765952595,19.535984234047405,-38.62483614953833,10,TRAILING_STOP,False,2024Q3
2024-08-29 07:45:00,2024-08-29 09:00:00,SHORT,59628.69,59552.88607,81.55883105958122,12.712660633665152,4.712660633665152,42.71266063366515,-15.313098443047746,5,TRAILING_STOP,True,2024Q3
2024-08-30 19:00:00,2024-08-30 20:45:00,SHORT,59371.0,58878.113,80.64663220393469,83.01814016944299,75.01814016944299,113.01814016944299,0.0,7,TRAILING_STOP,True,2024Q3
2024-08-31 13:15:00,2024-08-31 14:00:00,SHORT,59200.01,59069.75003,80.88327311628392,22.0033695940255,14.0033695940255,52.0033695940255,-3.0388508380316086,3,TRAILING_STOP,True,2024Q3
2024-09-06 11:00:00,2024-09-06 11:45:00,SHORT,56178.01,55994.79403,85.46528528738041,32.61346744037391,24.61346744037391,62.61346744037391,0.0,3,TRAILING_STOP,True,2024Q3
2024-09-07 00:30:00,2024-09-07 03:00:00,SHORT,53940.0,53851.1,85.93700894992128,16.481275491286883,8.481275491286883,36.05116796440473,-24.10085279940675,10,TIME_EXIT,True,2024Q3
2024-09-07 05:15:00,2024-09-07 06:30:00,SHORT,54290.0,54191.09,81.5629417333461,18.218824829618498,10.218824829618498,48.2188248296185,0.0,5,TRAILING_STOP,True,2024Q3
2024-09-16 08:30:00,2024-09-16 10:45:00,SHORT,59080.0,58683.24,80.29243854130269,67.1563981042654,59.156398104265406,97.1563981042654,0.0,9,TRAILING_STOP,True,2024Q3
2024-09-17 05:45:00,2024-09-17 08:15:00,SHORT,58420.0,58669.63,84.14936290703176,-42.73022937350178,-50.73022937350178,0.0,-73.26258130777131,10,TIME_EXIT,False,2024Q3
2024-09-18 10:15:00,2024-09-18 11:45:00,LONG,59545.45,59880.909100000004,15.585124353543662,56.3366470485995,48.3366470485995,76.3366470485995,0.0,6,TRAILING_STOP,True,2024Q3
2024-09-19 22:15:00,2024-09-19 22:30:00,LONG,62819.99,62960.37002000001,17.971348448946827,22.346393242024412,14.346393242024412,42.34639324202441,-23.876157891779027,1,TRAILING_STOP,True,2024Q3
2024-09-20 14:15:00,2024-09-20 14:30:00,LONG,62616.91,63380.766180000006,17.11448265385569,121.988801427601,113.988801427601,141.988801427601,0.0,1,TRAILING_STOP,True,2024Q3
2024-09-23 07:00:00,2024-09-23 09:30:00,LONG,63671.42,63600.0,17.78392090542488,-11.216963592142008,-19.216963592142008,6.059233483406173,-58.33386470727341,10,TIME_EXIT,False,2024Q3
2024-10-02 03:00:00,2024-10-02 03:30:00,SHORT,61782.89,61847.99866999999,82.88498351114265,-10.538301138066224,-18.538301138066224,19.461698861933776,-16.203515245078467,2,TRAILING_STOP,False,2024Q4
2024-10-02 03:30:00,2024-10-02 06:00:00,SHORT,61712.01,61535.13603,86.02927729141342,28.661190909192882,20.661190909192882,58.66119090919288,-25.27384863983545,10,TRAILING_STOP,True,2024Q4
2024-10-03 20:00:00,2024-10-03 21:00:00,SHORT,61036.0,60779.508,84.13451156919098,42.02306835310284,34.02306835310284,72.02306835310284,0.0,4,TRAILING_STOP,True,2024Q4
2024-10-11 22:45:00,2024-10-11 23:15:00,LONG,62415.01,62541.83998,18.870195002728522,20.320429332623064,12.320429332623064,40.320429332623064,-4.244171394029295,2,TRAILING_STOP,True,2024Q4
2024-10-15 04:00:00,2024-10-15 05:00:00,LONG,65399.99,65560.41002000001,10.898082744702705,24.529058796493466,16.529058796493466,44.529058796493466,-3.8211015016971657,4,TRAILING_STOP,True,2024Q4
2024-10-15 21:45:00,2024-10-15 22:30:00,LONG,66239.47,66859.52106,17.776822380026545,93.60749112273979,85.60749112273979,113.60749112273979,0.0,3,TRAILING_STOP,True,2024Q4
2024-10-26 05:45:00,2024-10-26 08:15:00,SHORT,67202.02,67138.0,83.12173188674996,9.52649935225222,1.5264993522522197,30.71485053574334,-5.654591930421139,10,TIME_EXIT,True,2024Q4
2024-10-30 13:30:00,2024-10-30 14:15:00,LONG,71772.03,72233.81594,14.571141507437744,64.340654709084,56.340654709084006,84.340654709084,-46.81907422710474,3,TRAILING_STOP,True,2024Q4
2024-11-01 11:30:00,2024-11-01 12:30:00,SHORT,70188.0,70107.584,80.05456756845592,11.4572291559805,3.4572291559804995,41.4572291559805,-37.428050378981744,4,TRAILING_STOP,True,2024Q4
2024-11-05 01:15:00,2024-11-05 01:30:00,SHORT,67978.02,67680.56406,83.55529619363185,43.757664609825255,35.757664609825255,73.75766460982526,0.0,1,TRAILING_STOP,True,2024Q4
2024-11-12 10:45:00,2024-11-12 11:00:00,LONG,86261.3,87372.5974,16.426545447715128,128.82919687043812,120.82919687043812,148.82919687043812,0.0,1,TRAILING_STOP,True,2024Q4
2024-11-18 01:30:00,2024-11-18 03:45:00,SHORT,90572.65,90571.71795,80.4640950613454,0.10290634093119522,-7.897093659068805,30.102906340931195,-40.055138057681674,9,TRAILING_STOP,False,2024Q4
2024-11-19 22:45:00,2024-11-20 00:00:00,LONG,91709.8,92235.2604,17.43290682266172,57.29599235850368,49.29599235850368,77.29599235850368,-13.575430324785357,5,TRAILING_STOP,True,2024Q4
2024-11-21 15:30:00,2024-11-21 15:45:00,LONG,96156.0,96735.688,19.582615675323098,60.2862015890844,52.2862015890844,80.2862015890844,-12.31956404176613,1,TRAILING_STOP,True,2024Q4
2024-11-24 22:45:00,2024-11-24 23:45:00,SHORT,97620.32,97823.86096,87.12995059639127,-20.850265600439847,-28.850265600439847,9.14973439956015,-76.74017048909484,4,TRAILING_STOP,False,2024Q4
2024-12-03 22:45:00,2024-12-04 01:15:00,SHORT,95850.57,95711.01,81.44271804433453,14.560163804973952,6.560163804973952,41.793178694713134,-28.555907387926002,10,TIME_EXIT,True,2024Q4
2024-12-05 18:30:00,2024-12-05 18:45:00,LONG,101076.0,100961.858,19.760921300982204,-11.292690648621358,-19.29269064862136,8.707309351378642,-89.37136412204696,1,TRAILING_STOP,False,2024Q4
2024-12-10 21:30:00,2024-12-10 23:15:00,SHORT,96936.4,96878.23919999998,87.74920881204821,5.999892713160506,-2.0001072868394942,35.999892713160506,-19.829496453344788,7,TRAILING_STOP,False,2024Q4
2024-12-10 22:30:00,2024-12-11 00:00:00,SHORT,96810.12,96693.13036,81.04044660330614,12.08444323795883,4.08444323795883,42.08444323795883,-32.89945307370758,6,TRAILING_STOP,True,2024Q4
2024-12-11 05:30:00,2024-12-11 08:00:00,SHORT,97384.95,97541.02484999999,80.42050277019109,-16.02658829726752,-24.02658829726752,13.97341170273248,-52.83362572964345,10,TRAILING_STOP,False,2024Q4
2024-12-12 19:45:00,2024-12-12 20:15:00,LONG,99472.0,99757.056,14.078375906480517,28.65690847675728,20.65690847675728,48.65690847675728,-0.670540453594806,2,TRAILING_STOP,True,2024Q4
2024-12-18 12:15:00,2024-12-18 13:00:00,SHORT,105310.33,105003.37099,86.9202873282659,29.14804369144028,21.14804369144028,59.14804369144028,0.0,3,TRAILING_STOP,True,2024Q4
2024-12-20 15:30:00,2024-12-20 16:00:00,SHORT,97065.34,97108.91601999999,83.28112758288148,-4.489349133275031,-12.48934913327503,25.51065086672497,-52.197828802742926,2,TRAILING_STOP,False,2024Q4
2024-12-20 16:15:00,2024-12-20 16:30:00,SHORT,97509.19,97354.52757,80.92986250963412,15.86131830240845,7.861318302408449,45.86131830240845,-12.458312903634614,1,TRAILING_STOP,True,2024Q4
2024-12-23 10:30:00,2024-12-23 10:45:00,SHORT,96156.33,96320.76899,80.46576119785483,-17.101213201460702,-25.101213201460702,12.898786798539298,-30.03858404329663,1,TRAILING_STOP,False,2024Q4
2024-12-31 17:45:00,2024-12-31 18:00:00,LONG,93719.14,94229.28172,14.978025893811775,54.43303470347698,46.43303470347698,74.43303470347698,0.0,1,TRAILING_STOP,True,2024Q4
2025-01-07 12:15:00,2025-01-07 13:30:00,LONG,100718.09,100758.62382,18.843631194063335,4.024482592948413,-3.975517407051587,24.024482592948413,-10.172949070022263,5,TRAILING_STOP,False,2025Q1
2025-01-10 03:00:00,2025-01-10 03:45:00,SHORT,93364.36,93592.67308,81.012022954897,-24.453986510484427,-32.45398651048443,5.546013489515575,-38.930272750758554,3,TRAILING_STOP,False,2025Q1
2025-01-10 04:00:00,2025-01-10 04:45:00,SHORT,93696.13,93781.08838999999,84.42658438572795,-9.06743853774914,-17.06743853774914,20.93256146225086,-15.977180701059593,3,TRAILING_STOP,False,2025Q1
2025-01-14 13:30:00,2025-01-14 13:45:00,LONG,95898.66,96497.91268000001,13.39785982616101,62.48811818642751,54.48811818642751,82.48811818642751,0.0,1,TRAILING_STOP,True,2025Q1
2025-01-20 05:15:00,2025-01-20 06:15:00,SHORT,102485.74,102528.25722,83.14376806477965,-4.14859862454988,-12.14859862454988,25.85140137545012,-29.27334085698115,4,TRAILING_STOP,False,2025Q1
2025-01-21 12:15:00,2025-01-21 14:30:00,SHORT,103977.99,103578.49397,82.04318641900767,38.42121106591958,30.42121106591958,68.42121106591958,-129.0667380663922,9,TRAILING_STOP,True,2025Q1
2025-01-27 21:15:00,2025-01-27 21:45:00,SHORT,102295.12,101260.88536,81.57722352897292,101.10302817964293,93.10302817964293,131.10302817964293,0.0,2,TRAILING_STOP,True,2025Q1
2025-02-03 08:30:00,2025-02-03 08:45:00,SHORT,95390.39,95253.49117000001,80.74490745332514,14.351427853475855,6.351427853475855,44.351427853475855,-2.241315922914736,1,TRAILING_STOP,True,2025Q1
2025-02-08 01:45:00,2025-02-08 02:15:00,SHORT,96650.01,96689.07002999999,80.37312597896529,-4.041389131775627,-12.041389131775627,25.958610868224373,-9.697877941244961,2,TRAILING_STOP,False,2025Q1
2025-02-08 19:15:00,2025-02-08 21:45:00,SHORT,96500.0,96527.36,81.92928113204344,-2.835233160621822,-10.835233160621822,14.663212435233161,-25.906735751295336,10,TIME_EXIT,False,2025Q1
2025-02-17 22:00:00,2025-02-18 00:30:00,SHORT,96409.33,95626.46,82.87746718765688,81.20272176977014,73.20272176977014,90.37714503357786,0.0,10,TIME_EXIT,True,2025Q1
2025-02-22 11:45:00,2025-02-22 14:15:00,SHORT,96595.0,96650.02,84.43174927393014,-5.695946995186508,-13.695946995186507,7.352347429991622,-39.85713546249806,10,TIME_EXIT,False,2025Q1
2025-02-22 12:15:00,2025-02-22 14:45:00,SHORT,96646.0,96535.9,87.89033016798135,11.392090722844795,3.392090722844795,15.285681766446197,-34.55911263787431,10,TIME_EXIT,True,2025Q1
2025-02-28 00:00:00,2025-02-28 01:30:00,SHORT,84708.57,81365.12571000001,81.34217538291983,394.69964963403424,386.69964963403424,424.69964963403424,-9.378035776071744,6,TRAILING_STOP,True,2025Q1
2025-02-28 14:15:00,2025-02-28 14:30:00,SHORT,81959.16,81318.10747999999,80.7224025974023,78.21609201460917,70.21609201460917,108.21609201460917,-58.019140264491426,1,TRAILING_STOP,True,2025Q1
2025-03-02 15:00:00,2025-03-02 15:15:00,LONG,85107.45,87129.7851,16.701321349519674,237.62139507175965,229.62139507175965,257.62139507175965,0.0,1,TRAILING_STOP,True,2025Q1
2025-03-04 19:00:00,2025-03-04 21:00:00,SHORT,86764.25,86842.56275,81.15131411218816,-9.025923695531752,-17.025923695531752,20.974076304468248,-239.24369772112348,8,TRAILING_STOP,False,2025Q1
2025-03-04 19:45:00,2025-03-04 20:00:00,SHORT,88009.96,88108.11988,80.66706483285436,-11.15326947086331,-19.15326947086331,18.84673052913669,-34.14272657321861,1,TRAILING_STOP,False,2025Q1
2025-03-06 14:00:00,2025-03-06 14:30:00,LONG,89569.13,90171.38174000001,14.841122248256383,67.23876183680687,59.23876183680687,87.23876183680687,-50.402409848126425,2,TRAILING_STOP,True,2025Q1
2025-03-10 02:30:00,2025-03-10 03:30:00,SHORT,82146.03,82038.25809000002,85.50147340328378,13.119551851744,5.119551851743999,43.119551851744,-51.252629007147895,4,TRAILING_STOP,True,2025Q1
2025-03-11 04:45:00,2025-03-11 05:00:00,SHORT,79943.05,79959.69915,84.95651614690489,-2.082626319610327,-10.082626319610327,27.917373680389673,-45.90142607768869,1,TRAILING_STOP,False,2025Q1
2025-03-12 04:45:00,2025-03-12 05:00:00,LONG,81651.77,81775.77646000001,16.977487678167137,15.187234765394265,7.187234765394265,35.187234765394265,-4.258327774156528,1,TRAILING_STOP,True,2025Q1
2025-03-25 04:30:00,2025-03-25 06:30:00,LONG,86450.88,86706.86824,17.642288327457734,29.610831029134623,21.610831029134623,49.61083102913462,-5.885423028661438,8,TRAILING_STOP,True,2025Q1
2025-03-29 00:30:00,2025-03-29 03:00:00,SHORT,84537.74,83839.77,80.40710802761987,82.56312506106754,74.56312506106754,97.95270136154657,-4.2324292085403314,10,TIME_EXIT,True,2025Q1
2025-04-01 14:15:00,2025-04-01 15:15:00,LONG,82796.11,85061.67778,17.3376512083137,273.63215252504057,265.63215252504057,293.63215252504057,0.0,4,TRAILING_STOP,True,2025Q2
2025-04-04 00:00:00,2025-04-04 00:15:00,SHORT,83213.09,83302.94927,87.22475444565694,-10.798694051621105,-18.798694051621105,19.201305948378895,-20.321322042001544,1,TRAILING_STOP,False,2025Q2
2025-04-07 22:45:00,2025-04-08 00:00:00,SHORT,79948.94,79323.17682,80.95880230161565,78.27035355315537,70.27035355315537,108.27035355315537,-16.892031339002482,5,TRAILING_STOP,True,2025Q2
2025-04-28 05:15:00,2025-04-28 06:00:00,SHORT,94130.43,94316.04129,87.83699983422443,-19.71852141756934,-27.71852141756934,10.281478582430658,-31.497784510280603,3,TRAILING_STOP,False,2025Q2
2025-05-03 14:30:00,2025-05-03 17:00:00,SHORT,96365.99,96036.47,81.00597030696973,34.19463651024641,26.19463651024641,42.94980002799736,-14.885957172234423,10,TIME_EXIT,True,2025Q2
2025-05-03 15:15:00,2025-05-03 17:45:00,SHORT,96461.57,96159.06470999999,89.19412813000423,31.360187274581364,23.360187274581364,61.360187274581364,-2.3387552161962186,10,TRAILING_STOP,True,2025Q2
2025-05-05 18:45:00,2025-05-05 20:45:00,SHORT,94845.48,94160.53644,80.26933986946102,72.21678460586588,64.21678460586588,102.21678460586588,-5.748297124966216,8,TRAILING_STOP,True,2025Q2
