horizon,experiment,min_expectancy,max_distance,blocked_regimes,total_pnl,total_pnl_pct,win_rate,total_trades,profit_factor,max_drawdown_pct,sharpe,expectancy
5,exp2_max_distance,0.0,3.0,NONE,-4252.762010323129,-42.52762010323129,13.953488372093023,344,0.03427229931746207,42.5276201032312,-0.076430220961274,-12.362680262567237
5,exp2_max_distance,0.0,2.5,NONE,-4293.106234927344,-42.93106234927344,13.119533527696792,343,0.026731335337138867,42.93106234927336,-0.07727385349038397,-12.516344708242984
5,exp2_max_distance,0.0,2.0,NONE,-4324.780168957568,-43.24780168957568,11.572700296735905,337,0.019550696007178892,43.24780168957561,-0.07854048533782282,-12.833175575541745
5,exp2_max_distance,0.0,1.5,NONE,-4373.817669573007,-43.73817669573007,9.667673716012084,331,0.011331681437075131,43.73817669573002,-0.08015654160096822,-13.21395066336256
5,exp2_max_distance,0.0,1.0,NONE,-4751.512696898718,-47.51512696898718,4.521276595744681,376,0.0040503833890802796,47.5151269689871,-0.08171756038148509,-12.637001853454036
5,exp2_max_distance,0.0,0.5,NONE,-6016.906595019632,-60.16906595019632,0.0,488,0.0,60.16906595019622,-0.09183919629707388,-12.32972662913859
