signal_time,entry_time,exit_time,direction,entry_price,gross_profit_bps,net_profit_bps,mfe_bps,mae_bps,exit_bar,exit_reason,strategy
2024-01-08 15:30:00,2024-01-08 15:45:00,2024-01-08 16:45:00,SHORT,44982.64,11.942847285085591,3.942847285085591,41.94284728508559,-41.96730116329296,4,TRAILING_STOP,MACD Divergence
2024-01-08 18:15:00,2024-01-08 18:30:00,2024-01-08 21:00:00,SHORT,45998.81,-187.82442415358165,-195.82442415358165,0.0,-271.7852918368976,10,TIME_EXIT,MACD Divergence
2024-01-08 21:45:00,2024-01-08 22:00:00,2024-01-08 22:45:00,SHORT,47071.41,27.833406732452502,19.833406732452502,57.8334067324525,0.0,3,TRAILING_STOP,MACD Divergence
2024-01-09 08:45:00,2024-01-09 09:00:00,2024-01-09 09:15:00,LONG,46544.65,12.218525652249859,4.218525652249859,32.21852565224986,-29.38039065714319,1,TRAILING_STOP,MACD Divergence
2024-01-09 12:45:00,2024-01-09 13:00:00,2024-01-09 13:15:00,LONG,46166.36,125.69266452889087,117.69266452889087,145.69266452889087,0.0,1,TRAILING_STOP,MACD Divergence
2024-01-09 15:30:00,2024-01-09 15:45:00,2024-01-09 16:00:00,SHORT,46955.78,12.444188979502762,4.444188979502762,42.44418897950276,0.0,1,TRAILING_STOP,MACD Divergence
2024-01-09 21:15:00,2024-01-09 21:30:00,2024-01-09 21:45:00,LONG,45889.91,43.30803438054178,35.30803438054178,63.30803438054178,-138.7930375108614,1,TRAILING_STOP,MACD Divergence
2024-01-10 11:45:00,2024-01-10 12:00:00,2024-01-10 14:30:00,LONG,45515.88,-96.92441407262613,-104.92441407262613,0.0,-267.0540479498577,10,TIME_EXIT,MACD Divergence
2024-01-10 16:00:00,2024-01-10 16:15:00,2024-01-10 17:00:00,SHORT,45296.01,-14.766870194527069,-22.76687019452707,15.233129805472931,-60.73161852445646,3,TRAILING_STOP,MACD Divergence
2024-01-10 19:00:00,2024-01-10 19:15:00,2024-01-10 19:30:00,SHORT,46291.32,16.13823930706701,8.13823930706701,46.13823930706701,-19.150458444477596,1,TRAILING_STOP,MACD Divergence
2024-01-10 22:15:00,2024-01-10 22:30:00,2024-01-10 22:45:00,SHORT,46404.53,-29.023802202069746,-37.023802202069746,0.976197797930253,-117.32690752390002,1,TRAILING_STOP,MACD Divergence
2024-01-11 05:00:00,2024-01-11 05:15:00,2024-01-11 05:30:00,LONG,46280.11,-10.71955533381466,-18.71955533381466,9.28044466618534,-60.52492096496758,1,TRAILING_STOP,MACD Divergence
2024-01-11 12:00:00,2024-01-11 12:15:00,2024-01-11 12:30:00,SHORT,47016.52,-29.159869764925798,-37.1598697649258,0.8401302350742016,-67.39971397287735,1,TRAILING_STOP,MACD Divergence
2024-01-11 17:15:00,2024-01-11 17:30:00,2024-01-11 18:00:00,LONG,45823.99,138.43447940696612,130.43447940696612,158.43447940696612,0.0,2,TRAILING_STOP,MACD Divergence
2024-01-12 00:30:00,2024-01-12 00:45:00,2024-01-12 03:15:00,LONG,46426.22,-86.31329451331621,-94.31329451331621,0.0,-113.77622386659976,10,TIME_EXIT,MACD Divergence
2024-01-12 03:15:00,2024-01-12 03:30:00,2024-01-12 03:45:00,LONG,46025.49,14.563456032733548,6.563456032733548,34.56345603273355,-6.841860890562591,1,TRAILING_STOP,MACD Divergence
2024-01-12 07:15:00,2024-01-12 07:30:00,2024-01-12 08:00:00,LONG,46012.28,-17.259427265938445,-25.259427265938445,2.7405727340615553,-58.63434717862294,2,TRAILING_STOP,MACD Divergence
2024-01-12 11:30:00,2024-01-12 11:45:00,2024-01-12 12:45:00,SHORT,46065.49,56.403075273919114,48.403075273919114,86.40307527391911,-9.445248492961225,4,TRAILING_STOP,MACD Divergence
2024-01-12 18:00:00,2024-01-12 18:15:00,2024-01-12 19:30:00,LONG,43687.79,-12.627230628969986,-20.627230628969986,7.372769371030013,-94.55960120665307,5,TRAILING_STOP,MACD Divergence
2024-01-12 21:30:00,2024-01-12 21:45:00,2024-01-12 22:00:00,LONG,43270.99,23.21833172756206,15.21833172756206,43.21833172756206,-242.4233880482046,1,TRAILING_STOP,MACD Divergence
2024-01-13 06:00:00,2024-01-13 06:15:00,2024-01-13 06:45:00,SHORT,43045.96,-7.856226228895881,-15.856226228895881,22.14377377110412,-24.16951555964854,2,TRAILING_STOP,MACD Divergence
2024-01-13 11:30:00,2024-01-13 11:45:00,2024-01-13 12:00:00,LONG,42556.54,26.296056963276804,18.296056963276804,46.296056963276804,-5.76644623834571,1,TRAILING_STOP,MACD Divergence
2024-01-13 20:00:00,2024-01-13 20:15:00,2024-01-13 22:15:00,LONG,42824.0,30.441341303942195,22.441341303942195,50.441341303942195,-5.134971044273763,8,TRAILING_STOP,MACD Divergence
2024-01-14 01:00:00,2024-01-14 01:15:00,2024-01-14 02:00:00,LONG,42744.75,2.250685756730494,-5.749314243269506,22.250685756730494,-5.44862234543444,3,TRAILING_STOP,MACD Divergence
2024-01-14 03:45:00,2024-01-14 04:00:00,2024-01-14 06:30:00,LONG,42681.82,40.230243227678464,32.230243227678464,49.49179767873019,-27.941638852326832,10,TIME_EXIT,MACD Divergence
2024-01-14 07:15:00,2024-01-14 07:30:00,2024-01-14 09:45:00,SHORT,42989.99,9.927899494743187,1.927899494743187,39.92789949474319,-20.704819889467768,9,TRAILING_STOP,MACD Divergence
2024-01-14 10:00:00,2024-01-14 10:15:00,2024-01-14 11:15:00,SHORT,42994.5,24.695368012188418,16.695368012188418,54.69536801218842,-0.35120771261487804,4,TRAILING_STOP,MACD Divergence
2024-01-14 13:00:00,2024-01-14 13:15:00,2024-01-14 14:15:00,LONG,42797.0,28.659952800429934,20.659952800429934,48.659952800429934,-14.311750823655863,4,TRAILING_STOP,MACD Divergence
2024-01-14 16:15:00,2024-01-14 16:30:00,2024-01-14 19:00:00,SHORT,42890.36,15.96862325240403,7.968623252404029,21.06767115034721,-28.090228200461812,10,TIME_EXIT,MACD Divergence
2024-01-14 23:00:00,2024-01-14 23:15:00,2024-01-14 23:30:00,LONG,42035.99,0.46103826744702303,-7.538961732552977,20.461038267447023,-68.03455800612713,1,TRAILING_STOP,MACD Divergence
2024-01-15 04:00:00,2024-01-15 04:15:00,2024-01-15 05:00:00,SHORT,42621.11,-6.277013902265669,-14.277013902265669,23.72298609773433,-47.76271664440454,3,TRAILING_STOP,MACD Divergence
2024-01-15 10:00:00,2024-01-15 10:15:00,2024-01-15 11:45:00,SHORT,42679.32,2.6434441785857246,-5.356555821414275,32.643444178585725,-7.523550047189267,6,TRAILING_STOP,MACD Divergence
2024-01-15 12:45:00,2024-01-15 13:00:00,2024-01-15 13:45:00,LONG,42663.79,48.967149894558816,40.967149894558816,68.96714989455882,-1.4016570023439552,3,TRAILING_STOP,MACD Divergence
2024-01-15 15:45:00,2024-01-15 16:00:00,2024-01-15 17:30:00,LONG,42278.99,84.78254092635657,76.78254092635657,104.78254092635657,0.0,6,TRAILING_STOP,MACD Divergence
2024-01-15 18:45:00,2024-01-15 19:00:00,2024-01-15 19:45:00,SHORT,43015.82,14.16514668324426,6.165146683244259,44.16514668324426,-27.427118674014164,3,TRAILING_STOP,MACD Divergence
2024-01-16 04:15:00,2024-01-16 04:30:00,2024-01-16 05:15:00,SHORT,42856.96,-6.286232154591136,-14.286232154591136,23.713767845408864,-7.515698733647726,3,TRAILING_STOP,MACD Divergence
2024-01-16 07:30:00,2024-01-16 07:45:00,2024-01-16 09:00:00,LONG,42781.3,45.64316652369013,37.64316652369013,65.64316652369013,-14.314665519749338,5,TRAILING_STOP,MACD Divergence
2024-01-16 12:45:00,2024-01-16 13:00:00,2024-01-16 14:00:00,SHORT,43156.11,75.68839499204182,67.68839499204182,105.68839499204182,0.0,4,TRAILING_STOP,MACD Divergence
2024-01-16 15:30:00,2024-01-16 15:45:00,2024-01-16 16:30:00,SHORT,43118.01,-5.205256457799543,-13.205256457799543,24.794743542200457,-73.28492200822764,3,TRAILING_STOP,MACD Divergence
2024-01-16 21:00:00,2024-01-16 21:15:00,2024-01-16 23:45:00,SHORT,43328.62,44.00555568121152,36.00555568121152,49.99466865088309,-57.55779897905804,10,TIME_EXIT,MACD Divergence
2024-01-17 00:30:00,2024-01-17 00:45:00,2024-01-17 01:30:00,LONG,43074.06,8.773698137580329,0.7736981375803289,28.77369813758033,-2.4353404345905547,3,TRAILING_STOP,MACD Divergence
2024-01-17 03:30:00,2024-01-17 03:45:00,2024-01-17 04:15:00,LONG,42917.55,-19.17283255917553,-27.17283255917553,0.8271674408244726,-22.335850951417445,2,TRAILING_STOP,MACD Divergence
2024-01-17 06:15:00,2024-01-17 06:30:00,2024-01-17 07:30:00,LONG,42815.25,-8.363959103356933,-16.363959103356933,11.636040896643067,-22.24674619440503,4,TRAILING_STOP,MACD Divergence
2024-01-17 11:00:00,2024-01-17 11:15:00,2024-01-17 12:30:00,SHORT,42781.21,56.535654321137514,48.535654321137514,86.53565432113751,-11.404539516297195,5,TRAILING_STOP,MACD Divergence
2024-01-17 14:30:00,2024-01-17 14:45:00,2024-01-17 15:15:00,LONG,42733.69,-11.971205856550728,-19.97120585655073,8.028794143449272,-59.531484409607835,2,TRAILING_STOP,MACD Divergence
