entry_time,exit_time,direction,entry_price,exit_price,rsi_at_entry,gross_profit_bps,net_profit_bps,mfe_bps,mae_bps,exit_bar,exit_reason,is_winner,cumulative_net_bps,month
2024-01-13 06:30:00,2024-01-13 06:45:00,SHORT,43070.0,43110.32000000001,83.77891484117984,-9.361504527513485,-17.361504527513485,20.638495472486515,-18.57441374506617,1,TRAILING_STOP,False,-17.361504527513485,2024-01
2024-01-13 07:00:00,2024-01-13 08:15:00,SHORT,43149.99,43194.27997,85.88049307198709,-10.26419009598931,-18.26419009598931,19.73580990401069,-24.32677272926394,5,TRAILING_STOP,False,-35.625694623502795,2024-01
2024-01-15 03:30:00,2024-01-15 05:00:00,SHORT,42617.86,42626.86358,81.01489275256718,-2.1126307139779996,-10.112630713978,27.887369286022,-48.52895006929013,6,TRAILING_STOP,False,-45.738325337480795,2024-01
2024-01-17 01:00:00,2024-01-17 01:30:00,LONG,43092.0,43111.816,13.13071469478811,4.598533370463194,-3.401466629536806,24.598533370463194,-3.5714285714284366,2,TRAILING_STOP,False,-49.1397919670176,2024-01
2024-01-17 02:00:00,2024-01-17 03:15:00,LONG,42970.01,42975.15998,19.885653028408612,1.1985056554551647,-6.801494344544835,21.198505655455165,-11.2776329351562,5,TRAILING_STOP,False,-55.941286311562436,2024-01
2024-01-19 07:00:00,2024-01-19 08:45:00,SHORT,41474.01,41267.75203,86.56420010349218,49.731860989569185,41.731860989569185,79.73186098956918,-3.151371184025781,7,TRAILING_STOP,True,-14.209425321993251,2024-01
2024-01-23 03:15:00,2024-01-23 04:15:00,SHORT,40109.63,40099.848889999994,86.2675579853309,2.438593923703756,-5.561406076296244,32.438593923703756,-16.73164275013272,4,TRAILING_STOP,False,-19.770831398289495,2024-01
2024-01-30 06:15:00,2024-01-30 07:45:00,LONG,43379.08,43359.351839999996,17.62694027887254,-4.547851176189344,-12.547851176189344,15.452148823810656,-27.621609310294204,6,TRAILING_STOP,False,-32.31868257447884,2024-01
2024-01-31 00:00:00,2024-01-31 00:30:00,LONG,42941.1,42968.9378,19.916670005207706,6.4827868871550045,-1.5172131128449955,26.482786887155005,-20.31387179182553,2,TRAILING_STOP,False,-33.83589568732384,2024-01
2024-02-12 04:00:00,2024-02-12 05:45:00,LONG,48145.0,48087.14,19.96791705176824,-12.017862706407666,-20.017862706407666,7.982137293592333,-25.381659570048207,7,TRAILING_STOP,False,-53.85375839373151,2024-02
2024-02-13 14:15:00,2024-02-13 14:30:00,LONG,49126.0,49065.748,19.924541597545513,-12.264788503033017,-20.264788503033017,7.735211496966983,-85.62879127142521,1,TRAILING_STOP,False,-74.11854689676453,2024-02
2024-02-17 19:45:00,2024-02-17 20:45:00,SHORT,51411.1,51457.23330000001,86.74110172105351,-8.97341235647583,-16.97341235647583,21.02658764352417,-29.1590726516265,4,TRAILING_STOP,False,-91.09195925324036,2024-02
2024-02-17 21:00:00,2024-02-17 21:15:00,SHORT,51514.01,51621.31203,84.13149794534407,-20.829679149418723,-28.829679149418723,9.170320850581277,-78.64462502530813,1,TRAILING_STOP,False,-119.92163840265908,2024-02
2024-02-24 05:30:00,2024-02-24 08:00:00,SHORT,51032.72,51018.36,88.84969109800628,2.8138809767538517,-5.186119023246148,18.407797977454923,-16.728483216257207,10,TIME_EXIT,False,-125.10775742590523,2024-02
2024-03-14 23:15:00,2024-03-15 00:15:00,SHORT,71700.0,71469.09999999999,86.68686474866101,32.20362622036262,24.203626220362622,62.20362622036262,-57.10320781031981,4,TRAILING_STOP,True,-100.90413120554261,2024-03
2024-03-16 00:15:00,2024-03-16 01:30:00,SHORT,69772.0,69265.31599999999,83.49374536354574,72.61996216247205,64.61996216247205,102.61996216247205,-28.234821991629882,5,TRAILING_STOP,True,-36.28416904307056,2024-03
2024-03-17 10:30:00,2024-03-17 10:45:00,SHORT,67060.04,67003.94012,82.96115529089559,8.36561982366829,0.3656198236682897,38.36561982366829,-17.169688535825422,1,TRAILING_STOP,True,-35.91854921940227,2024-03
2024-03-20 09:00:00,2024-03-20 11:30:00,SHORT,62684.71,63451.85,80.28677664757673,-122.38072091264351,-130.3807209126435,0.0,-203.08461186148884,10,TIME_EXIT,False,-166.2992701320458,2024-03
2024-03-20 10:30:00,2024-03-20 11:00:00,SHORT,63256.04,63081.06812,80.09600089526226,27.660896888265214,19.660896888265214,57.66089688826521,0.0,2,TRAILING_STOP,True,-146.63837324378056,2024-03
2024-03-21 04:15:00,2024-03-21 04:30:00,LONG,66591.63,66801.64674,19.23201712434104,31.538008605585574,23.538008605585574,51.538008605585574,-12.696790872967505,1,TRAILING_STOP,True,-123.10036463819499,2024-03
2024-03-23 01:45:00,2024-03-23 03:30:00,SHORT,64074.5,63192.2235,81.38243396443409,137.69541705358608,129.69541705358608,167.69541705358608,-46.88448602798359,7,TRAILING_STOP,True,6.595052415391095,2024-03
2024-03-23 07:15:00,2024-03-23 08:30:00,SHORT,64503.7,64413.511099999996,87.37795147370107,13.981973127122487,5.981973127122487,43.98197312712249,-54.79375601709705,5,TRAILING_STOP,True,12.577025542513582,2024-03
2024-03-23 21:00:00,2024-03-23 21:30:00,LONG,65009.79,65069.95042,19.28478664192903,9.254055427651785,1.2540554276517852,29.254055427651785,-35.34698389273383,2,TRAILING_STOP,True,13.831080970165367,2024-03
2024-03-29 20:30:00,2024-03-29 22:00:00,SHORT,69646.95,69498.94085,84.44844704125157,21.25134697212112,13.25134697212112,51.25134697212112,0.0,6,TRAILING_STOP,True,27.082427942286486,2024-03
2024-03-30 01:15:00,2024-03-30 03:45:00,SHORT,69960.61,69773.99,84.51063082059358,26.6750104094283,18.6750104094283,30.104082854623563,-31.054617734178528,10,TIME_EXIT,True,45.75743835171478,2024-03
2024-04-01 04:30:00,2024-04-01 07:00:00,LONG,70601.54,69702.05,13.935841749959636,-127.40373651906046,-135.40373651906046,0.0,-242.70575401046403,10,TIME_EXIT,False,-89.64629816734568,2024-04
2024-04-01 21:45:00,2024-04-01 22:30:00,SHORT,69699.99,69787.05997,83.30307818155354,-12.492106526844722,-20.492106526844722,17.507893473155278,-19.226688554760877,3,TRAILING_STOP,False,-110.1384046941904,2024-04
2024-04-03 04:00:00,2024-04-03 04:15:00,SHORT,66225.79,66318.67737,82.92072404012018,-14.025860620161177,-22.025860620161176,15.974139379838823,-18.290457539276566,1,TRAILING_STOP,False,-132.16426531435158,2024-04
2024-04-10 06:30:00,2024-04-10 08:00:00,SHORT,69457.42,69008.37226,83.61714915356139,64.65079468831382,56.65079468831382,94.65079468831382,-8.289971035492211,6,TRAILING_STOP,True,-75.51347062603776,2024-04
2024-04-11 12:30:00,2024-04-11 13:15:00,LONG,69992.75,70854.1745,19.610928834818637,123.07338974393826,115.07338974393826,143.07338974393826,0.0,3,TRAILING_STOP,True,39.559919117900506,2024-04
2024-04-13 05:30:00,2024-04-13 06:45:00,SHORT,67669.44,67461.63832,90.97381823530398,30.708349293269997,22.708349293269997,60.70834929327,0.0,5,TRAILING_STOP,True,62.2682684111705,2024-04
2024-04-14 06:45:00,2024-04-14 07:45:00,SHORT,64833.92,64438.15176,86.0039884584661,61.043392100924464,53.043392100924464,91.04339210092446,-0.48585678607763577,4,TRAILING_STOP,True,115.31166051209496,2024-04
2024-04-16 08:15:00,2024-04-16 08:45:00,SHORT,63369.99,63267.12997,85.45427945989273,16.23166265293733,8.231662652937331,46.23166265293733,-7.102731119257244,2,TRAILING_STOP,True,123.54332316503229,2024-04
2024-04-20 09:15:00,2024-04-20 10:00:00,LONG,63547.28,63654.72544,16.045493636882057,16.907952629916004,8.907952629916004,36.907952629916004,-42.53211152389195,3,TRAILING_STOP,True,132.4512757949483,2024-04
2024-04-25 18:15:00,2024-04-25 18:45:00,SHORT,64733.85,64646.411550000004,83.89679167436384,13.50737674338842,5.50737674338842,43.50737674338842,0.0,2,TRAILING_STOP,True,137.9586525383367,2024-04
2024-04-28 22:30:00,2024-04-29 01:00:00,LONG,63480.42,63188.28,16.706196709499437,-46.0204894674609,-54.0204894674609,0.0,-110.17885514935129,10,TIME_EXIT,False,83.93816307087582,2024-04
2024-04-29 17:30:00,2024-04-29 19:30:00,SHORT,63184.22,62735.922660000004,80.96770437488759,70.95083867459287,62.95083867459287,100.95083867459287,0.0,8,TRAILING_STOP,True,146.8890017454687,2024-04
2024-05-05 19:45:00,2024-05-05 20:15:00,LONG,63867.85,63752.2143,18.89932180813703,-18.105463077276198,-26.105463077276198,1.8945369227238031,-36.1527748311555,2,TRAILING_STOP,False,120.7835386681925,2024-05
2024-05-05 20:15:00,2024-05-05 22:15:00,LONG,63842.0,63752.126000000004,19.406706355264788,-14.077566492278176,-22.077566492278176,5.922433507721824,-40.7130102440397,8,TRAILING_STOP,False,98.70597217591433,2024-05
2024-05-05 21:00:00,2024-05-05 22:15:00,LONG,63738.77,63752.33245999999,13.867674250342233,2.127819535896421,-5.872180464103579,22.12781953589642,-12.0978173880659,5,TRAILING_STOP,False,92.83379171181075,2024-05
2024-05-09 03:00:00,2024-05-09 03:30:00,SHORT,61664.64,61608.23392,83.25946877271926,9.147232514452604,1.1472325144526039,39.147232514452604,-8.979214019574691,2,TRAILING_STOP,True,93.98102422626334,2024-05
2024-05-12 21:30:00,2024-05-13 00:00:00,LONG,61070.0,61580.81,16.380710909807263,83.64336007859795,75.64336007859795,94.7961355821186,0.0,10,TIME_EXIT,True,169.62438430486128,2024-05
2024-05-16 17:30:00,2024-05-16 18:00:00,LONG,64730.03,65064.99994,19.996395083796216,51.74876946604232,43.74876946604232,71.74876946604232,-10.818780711209131,2,TRAILING_STOP,True,213.3731537709036,2024-05
2024-05-21 17:15:00,2024-05-21 17:30:00,LONG,69594.66,69803.53068,19.37197016165706,30.012457852369366,22.012457852369366,50.012457852369366,0.0,1,TRAILING_STOP,True,235.38561162327295,2024-05
2024-05-26 03:00:00,2024-05-26 04:00:00,LONG,68904.0,69000.032,19.66213886782046,13.937071868105846,5.937071868105846,33.937071868105846,0.0,4,TRAILING_STOP,True,241.3226834913788,2024-05
2024-05-27 20:00:00,2024-05-27 22:00:00,LONG,69260.02,69749.37996,14.997320329569789,70.65547483237661,62.65547483237661,90.65547483237661,0.0,8,TRAILING_STOP,True,303.9781583237554,2024-05
2024-05-28 22:15:00,2024-05-29 00:30:00,SHORT,68572.52,68471.75756,85.44162963443432,14.694288615907716,6.694288615907716,44.694288615907716,-8.948190907961466,9,TRAILING_STOP,True,310.67244693966313,2024-05
2024-05-31 19:45:00,2024-05-31 22:15:00,SHORT,67854.26,67642.17,83.78422735299804,31.256696337119664,23.256696337119664,52.208954898335755,0.0,10,TIME_EXIT,True,333.9291432767828,2024-05
2024-06-25 00:00:00,2024-06-25 01:00:00,SHORT,60293.3,60443.1399,85.39063715070785,-24.851832624852037,-32.85183262485204,5.148167375147964,-61.53254175837116,4,TRAILING_STOP,False,301.07731065193076,2024-06
2024-06-25 03:30:00,2024-06-25 04:45:00,SHORT,61350.0,61344.100000000006,87.4823532750191,0.9616951915235674,-7.038304808476433,30.961695191523567,-40.565607171964565,5,TRAILING_STOP,False,294.03900584345433,2024-06
2024-06-26 05:45:00,2024-06-26 06:30:00,LONG,61630.0,61555.57,14.005178893489614,-12.076910595488926,-20.076910595488926,7.923089404511074,-17.848450429985395,3,TRAILING_STOP,False,273.9620952479654,2024-06
2024-06-26 06:45:00,2024-06-26 07:15:00,LONG,61540.61,61625.03878,18.895299712719563,13.719197778507883,5.719197778507883,33.71919777850788,-1.1293355720713671,2,TRAILING_STOP,True,279.68129302647327,2024-06
2024-06-29 00:30:00,2024-06-29 00:45:00,SHORT,60657.95,60741.97385,86.52070783775044,-13.852075449302674,-21.852075449302674,16.147924550697326,-25.05524832276778,1,TRAILING_STOP,False,257.8292175771706,2024-06
2024-06-29 01:45:00,2024-06-29 04:15:00,SHORT,60991.56,60725.49,83.87895116067816,43.624068641628405,35.624068641628405,47.22456680891567,0.0,10,TIME_EXIT,True,293.453286218799,2024-06
2024-06-29 07:30:00,2024-06-29 10:00:00,SHORT,61115.99,60929.39,81.49129986122492,30.532107882077756,22.532107882077756,36.97232099160942,-0.8917469879820921,10,TIME_EXIT,True,315.98539410087676,2024-06
