horizon,experiment,min_expectancy,max_distance,blocked_regimes,total_pnl,total_pnl_pct,win_rate,total_trades,profit_factor,max_drawdown_pct,sharpe,expectancy
10,exp1_min_expectancy,0.002,3.0,NONE,0.055663644691207395,1.1132728938241478,100.0,6,99.99,0.0,3.0082134682396777,0.009277274115201233
10,exp1_min_expectancy,0.003,3.0,NONE,0.01383822370711186,0.2767644741422372,100.0,1,99.99,0.0,0.0,0.01383822370711186
10,exp1_min_expectancy,0.004,3.0,NONE,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,exp1_min_expectancy,0.005,3.0,NONE,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,exp1_min_expectancy,0.001,3.0,NONE,-0.13067829469697712,-2.6135658939395423,98.9247311827957,93,0.8182321429523383,14.378592213111876,-0.0186785806000697,-0.0014051429537309367
10,exp1_min_expectancy,0.0,3.0,NONE,-0.7909494948757622,-15.818989897515243,67.64705882352942,272,0.332587226759577,22.008845417344585,-0.043556795918428044,-0.0029079025546903015
