horizon,norm_window,min_expectancy,max_distance,k,min_mfe,max_bars_in_trade,sample_interval,blocked_regimes,total_pnl,total_pnl_pct,win_rate,total_trades,profit_factor,max_drawdown_pct,sharpe,expectancy
3,180,0.0,3.0,100,0.001,0,3,NONE,-21.721512808637854,-21.721512808637854,6.976744186046512,43,0.0005270198791148101,21.72151280863781,-0.15806919580502465,-0.5051514606659966
3,180,0.0,4.0,100,0.001,0,3,NONE,-21.82348801850314,-21.82348801850314,6.0,50,0.0005245585506873972,21.8234880185031,-0.14727217867582806,-0.43646976037006285
3,180,0.0,4.0,100,0.001,0,1,NONE,-22.42819551086482,-22.42819551086482,11.428571428571429,70,0.01332690135884099,22.445205824414273,-0.1248747919887245,-0.3204027930123546
3,180,0.0,3.0,100,0.001,0,1,NONE,-22.70013841441227,-22.70013841441227,8.823529411764707,68,0.0013951322663749881,22.700138414412194,-0.1282649037871253,-0.3338255649178275
3,180,0.0,4.0,100,0.0015,0,1,NONE,-24.813894026942037,-24.813894026942037,87.5,8,0.009490742296169325,25.0516528078343,-0.3497233925599312,-3.1017367533677542
3,180,0.0,4.0,150,0.001,0,1,NONE,-25.3975412428915,-25.397541242891496,11.11111111111111,9,0.0015705663919240887,25.4082408197436,-0.3347202427243657,-2.8219490269879444
3,180,0.0,4.0,100,0.0015,0,3,NONE,-25.927956707113186,-25.927956707113186,85.71428571428571,7,0.010075487444808177,26.19185238699461,-0.37352836300590264,-3.703993815301884
3,180,0.0,3.0,150,0.001,0,1,NONE,-25.95195911251825,-25.951959112518246,3.3333333333333335,30,0.00014281758049968716,25.951959112518242,-0.18741517064870306,-0.8650653037506083
3,180,0.0,3.0,150,0.0015,0,1,NONE,-25.97055991748304,-25.970559917483037,83.33333333333334,6,0.006250915253839945,26.13392084191642,-0.40518975245281175,-4.32842665291384
3,180,0.0,3.0,100,0.0015,0,3,NONE,-26.015969553891217,-26.015969553891217,80.0,5,0.006715173501463895,26.191852386994626,-0.4434651581465606,-5.203193910778244
3,180,0.0,3.0,200,0.0015,0,1,NONE,-26.033956610228174,-26.033956610228177,80.0,5,0.0038250759345651694,26.13392084191642,-0.44507731340181816,-5.2067913220456346
3,180,0.0,3.0,100,0.0015,0,1,NONE,-26.08675111729591,-26.086751117295908,85.71428571428571,7,0.0071072243203798595,26.27348265218258,-0.3748339473005634,-3.726678731042273
3,180,0.0,3.0,150,0.0015,0,3,NONE,-26.125449709326762,-26.125449709326766,66.66666666666666,3,0.0025352417494848953,26.191852386994626,-0.5751574203822835,-8.708483236442254
3,180,0.0,3.0,200,0.0015,0,3,NONE,-26.13389496573005,-26.133894965730047,66.66666666666666,3,0.0022128034477373174,26.191852386994626,-0.5754360174935308,-8.711298321910016
3,180,0.0,3.0,200,0.0005,0,1,NONE,-26.6187150077651,-26.618715007765097,0.0,39,0.0,26.618715007765122,-0.17759871336635266,-0.682531154045259
3,180,0.0,3.0,200,0.001,0,3,NONE,-26.69861010890259,-26.69861010890259,5.0,20,0.0004724143230740873,26.69861010890259,-0.22713697766483065,-1.3349305054451295
3,180,0.0,4.0,150,0.0005,0,1,NONE,-27.06343628900994,-27.06343628900994,0.0,29,0.0,27.06343628900993,-0.19968636442525292,-0.9332219410003426
3,180,0.0,3.0,200,0.001,0,1,NONE,-27.30943939484629,-27.30943939484629,7.6923076923076925,26,0.000265055670019159,27.309439394846326,-0.19992098169198022,-1.0503630536479343
3,180,0.0,3.0,100,0.0005,0,1,NONE,-28.251049517520606,-28.251049517520606,2.2222222222222223,45,0.00021703897483535254,28.251049517520617,-0.1673577741862195,-0.6278011003893468
3,180,0.0,4.0,100,0.0005,0,1,NONE,-28.40242557775619,-28.40242557775619,2.0408163265306123,49,0.00021588247458763967,28.40242557775619,-0.16151518186794764,-0.579641338321555
3,180,0.0,3.0,200,0.0005,0,3,NONE,-29.476669387516303,-29.476669387516303,0.0,131,0.0,29.476669387516296,-0.12317184671974739,-0.22501274341615493
3,180,0.0,3.0,150,0.0005,0,1,NONE,-30.433030140849493,-30.433030140849493,2.2556390977443606,133,0.0018656200298949933,30.433030140849464,-0.12127894333180461,-0.22881977549510896
3,180,0.0,3.0,100,0.0005,0,3,NONE,-30.99190571013478,-30.99190571013478,0.0,144,0.0,30.99190571013476,-0.11875134940714119,-0.21522156743149157
3,180,0.0,3.0,200,0.001,5,3,NONE,-31.638099762149892,-31.638099762149892,4.968944099378882,161,0.005438644851522428,31.638099762149906,-0.9174707444988862,-0.1965099364108689
3,180,0.0,3.0,200,0.001,3,3,NONE,-32.00462664212202,-32.00462664212202,4.069767441860465,172,0.004886747599391542,32.00462664212206,-1.0272316296869652,-0.1860734107100118
3,180,0.0,3.0,150,0.0005,0,3,NONE,-32.155474745995335,-32.155474745995335,0.0,125,0.0,32.155474745995335,-0.12105480307012317,-0.25724379796796265
3,180,0.0,4.0,150,0.0005,0,3,NONE,-32.48427806302244,-32.48427806302244,0.0,133,0.0,32.48427806302249,-0.11854893906865598,-0.2442426922031762
3,180,0.0,4.0,100,0.0005,0,3,NONE,-32.88302709899773,-32.88302709899773,0.0,175,0.0,32.88302709899769,-0.11428988882575052,-0.18790301199427273
3,180,0.0,3.0,150,0.001,5,3,NONE,-44.10347265898321,-44.10347265898321,4.782608695652174,230,0.005655928341968137,44.10347265898331,-1.020296192120374,-0.19175422895210084
3,180,0.0,3.0,150,0.001,3,3,NONE,-46.529470417776,-46.529470417776,3.557312252964427,253,0.0050583089945795716,46.52947041777607,-1.1105079562668523,-0.1839109502678893
3,180,0.0,4.0,150,0.001,5,3,NONE,-59.762280062770564,-59.762280062770564,5.379746835443038,316,0.006157121629016894,59.76228006277069,-0.984599847871532,-0.18912113943914738
3,180,0.0,3.0,200,0.001,5,1,NONE,-64.49852638378509,-64.49852638378509,3.374233128834356,326,0.0025334378660185584,64.49852638378512,-0.8848890525680788,-0.1978482404410585
3,180,0.0,3.0,200,0.001,3,1,NONE,-65.95976193824652,-65.95976193824652,2.247191011235955,356,0.0018917617660667199,65.95976193824649,-1.0798623422618958,-0.18528023016361372
3,180,0.0,4.0,150,0.001,3,3,NONE,-66.04674198172063,-66.04674198172063,3.867403314917127,362,0.0051041345355961375,66.04674198172071,-1.1216962258692107,-0.18244956348541613
3,180,0.0,3.0,100,0.001,5,3,NONE,-70.29618577055616,-70.29618577055616,4.400977995110025,409,0.004035328470955515,70.29618577055626,-0.9857603266357081,-0.1718733148424357
3,180,0.0,3.0,100,0.001,3,3,NONE,-81.84412389957923,-81.84412389957923,2.813852813852814,462,0.003104791389152434,81.84412389957924,-1.1592656043956662,-0.17715178333242268
3,180,0.0,4.0,100,0.001,5,3,NONE,-91.55601001433654,-91.55601001433654,4.8964218455743875,531,0.005344898481868791,91.55601001433668,-0.9565013096954995,-0.17242186443377894
3,180,0.0,3.0,150,0.001,5,1,NONE,-93.43723716343781,-93.43723716343781,3.112033195020747,482,0.0022004559030171173,93.43723716343791,-0.8874631710576906,-0.19385318913576324
3,180,0.0,3.0,150,0.001,3,1,NONE,-98.54957967463763,-98.54957967463763,2.41635687732342,538,0.002129738203751705,98.54957967463766,-1.0980862918919094,-0.18317765738780237
3,180,0.0,4.0,100,0.001,3,3,NONE,-108.94000682745967,-108.94000682745968,3.0694668820678515,619,0.0032935527063309234,108.94000682745965,-1.1453857942703998,-0.17599354899428063
3,180,0.0,4.0,150,0.001,5,1,NONE,-123.16288034598779,-123.16288034598779,3.230769230769231,650,0.0025252918168621524,123.16288034598763,-0.8967112126890505,-0.18948135437844252
3,180,0.0,4.0,150,0.001,3,1,NONE,-136.03460044442997,-136.03460044442997,2.642007926023778,757,0.0024543118070577182,136.03460044442997,-1.073885935715598,-0.17970224629383091
3,180,0.0,3.0,100,0.001,5,1,NONE,-139.55691983148137,-139.55691983148137,3.4571062740076828,781,0.002428221235790045,139.55691983148142,-0.9149227660570842,-0.17869003819651907
3,180,0.0,3.0,100,0.001,3,1,NONE,-162.80929483705646,-162.80929483705646,1.9736842105263157,912,0.0018990117839088718,162.80929483705648,-1.1576858886658214,-0.1785189636371234
3,180,0.0,4.0,100,0.001,5,1,NONE,-181.16466468414563,-181.16466468414563,4.6351084812623276,1014,0.004724770010893487,181.16466468414524,-0.9164218137889736,-0.17866337740053775
3,180,0.0,4.0,100,0.001,3,1,NONE,-215.69279710359433,-215.69279710359433,2.4834437086092715,1208,0.002381521858342561,215.69279710359444,-1.122150740090774,-0.17855363998641915
3,180,0.0,3.0,200,0.0005,5,3,NONE,-934.8783082154579,-934.8783082154579,0.11603171533552505,5171,0.00011133056290499704,934.8783082154566,-1.2128617180216217,-0.18079255622035545
3,180,0.0,3.0,150,0.0005,5,3,NONE,-1031.9983102383885,-1031.9983102383885,0.17683465959328026,5655,0.0002133185966625245,1031.998310238389,-1.231966569493628,-0.18249306989184613
3,180,0.0,4.0,150,0.0005,5,3,NONE,-1082.8415169907205,-1082.8415169907205,0.28523489932885904,5960,0.00034531435361649854,1082.8415169907207,-1.2072009007788203,-0.18168481828703378
3,180,0.0,3.0,100,0.0005,5,3,NONE,-1189.5703519189742,-1189.5703519189742,0.2601775329048056,6534,0.00022306034940678697,1189.5703519189708,-1.274196092095681,-0.18205851728175285
3,180,0.0,4.0,100,0.0005,5,3,NONE,-1239.3043407664404,-1239.3043407664404,0.3375403580862929,6814,0.00033779371431752854,1239.3043407664377,-1.2513734545684443,-0.18187618737400035
3,180,0.0,3.0,200,0.0005,5,1,NONE,-1390.927692256317,-1390.927692256317,0.09220231822971549,7592,9.441531916494589e-05,1390.927692256313,-1.1775672134161257,-0.1832096538799145
3,180,0.0,3.0,200,0.0005,3,3,NONE,-1402.6447814097073,-1402.6447814097073,0.09054456085887984,7731,0.00011203760158554386,1402.6447814097075,-1.5062568151352191,-0.1814312225339161
3,180,0.0,3.0,150,0.0005,3,3,NONE,-1529.9513026959287,-1529.9513026959287,0.10683760683760685,8424,0.00015459344793097298,1529.9513026959276,-1.5161047216955315,-0.1816181508423466
3,180,0.0,3.0,150,0.0005,5,1,NONE,-1573.610639798757,-1573.610639798757,0.16489988221436985,8490,0.00016607304009654333,1573.6106397987596,-1.199523008520208,-0.18534872082435255
3,180,0.0,4.0,150,0.0005,3,3,NONE,-1623.2847832287978,-1623.2847832287978,0.15651201788708777,8945,0.00020869426968437465,1623.2847832287985,-1.4902606699121108,-0.18147398359181607
3,180,0.0,4.0,150,0.0005,5,1,NONE,-1642.6336037938654,-1642.6336037938654,0.2028397565922921,8874,0.00018872098884188885,1642.6336037938686,-1.194476307420244,-0.18510633353548173
3,180,0.0,3.0,100,0.0005,3,3,NONE,-1743.176589670915,-1743.1765896709153,0.1348687623197427,9639,0.0001462061141993622,1743.1765896709144,-1.5610764036966325,-0.18084620704128118
3,180,0.0,3.0,100,0.0005,5,1,NONE,-1821.108182257548,-1821.108182257548,0.2128090798540738,9868,0.00018732441477550834,1821.1081822575477,-1.254279192322672,-0.18454683646712028
3,180,0.0,4.0,100,0.0005,3,3,NONE,-1827.2729621663802,-1827.2729621663802,0.18793273986152326,10110,0.00019696804291331578,1827.2729621663834,-1.528566371135948,-0.1807391653972679
3,180,0.0,4.0,100,0.0005,5,1,NONE,-1887.7275221431205,-1887.7275221431205,0.3617166878482745,10229,0.00034900594079581126,1887.7275221431216,-1.2390089276639222,-0.1845466342890914
3,180,0.0,3.0,200,0.0005,3,1,NONE,-1887.8331415632676,-1887.8331415632676,0.06723657669772357,10411,5.416225124455312e-05,1887.8331415632704,-1.4410178458614158,-0.18133062545031828
3,180,0.0,3.0,150,0.0005,3,1,NONE,-2115.3391703375087,-2115.3391703375087,0.07778738115816768,11570,8.206747189700861e-05,2115.339170337508,-1.4979919431232764,-0.18282966035760562
3,180,0.0,4.0,150,0.0005,3,1,NONE,-2218.5630939303323,-2218.5630939303323,0.10705756402865849,12143,0.00013371924257254744,2218.5630939303283,-1.4683527683877675,-0.18270304652312563
3,180,0.0,3.0,100,0.0005,3,1,NONE,-2447.0600325517853,-2447.0600325517853,0.10410469958358119,13448,9.200525373953989e-05,2447.060032551786,-1.543329739530706,-0.18196460682270754
3,180,0.0,4.0,100,0.0005,3,1,NONE,-2548.363850073974,-2548.363850073974,0.185953368616793,13982,0.00019024950669396196,2548.3638500739758,-1.516455375001298,-0.18226032399327446
