horizon,norm_window,min_expectancy,max_distance,k,min_mfe,max_bars_in_trade,sample_interval,blocked_regimes,total_pnl,total_pnl_pct,win_rate,total_trades,profit_factor,max_drawdown_pct,sharpe,expectancy,long_trades,short_trades,long_pnl,short_pnl
3,180,0.0,5.0,100,0.002,3,3,NONE,-0.40536469369668615,-0.4053646936966862,0.0,4,0.0,0.40536469369669703,-2.979244505427895,-0.10134117342417154,4,0,-0.40536469369668615,0.0
3,180,0.0,3.0,100,0.002,5,1,NONE,-0.7105652744566193,-0.7105652744566193,25.0,4,0.00026367860192095724,0.7107526847308492,-1.4441019308978584,-0.17764131861415483,4,0,-0.7105652744566193,0.0
3,180,0.0,3.0,100,0.002,3,1,NONE,-0.9309067083661052,-0.9309067083661052,0.0,4,0.0,0.9309067083661091,-1.482915968360313,-0.2327266770915263,4,0,-0.9309067083661052,0.0
3,180,0.0,4.0,100,0.002,3,1,NONE,-0.9958075847274275,-0.9958075847274275,33.33333333333333,9,0.14218374054678645,1.1608634993258136,-0.6571248263132998,-0.11064528719193636,9,0,-0.9958075847274275,0.0
3,180,0.0,3.0,200,0.0015,5,3,NONE,-1.0186788771271158,-1.0186788771271158,50.0,8,0.11060185218400821,1.1208944877080285,-0.7034694166514244,-0.12733485964088948,8,0,-1.0186788771271158,0.0
3,180,0.0,4.0,100,0.002,5,1,NONE,-1.0720825683292976,-1.0720825683292976,22.22222222222222,9,0.12338809139323524,1.1447338335296138,-0.8980497770624009,-0.11912028536992196,9,0,-1.0720825683292976,0.0
3,180,0.0,5.0,100,0.002,3,1,NONE,-1.1547198390016375,-1.1547198390016375,42.857142857142854,14,0.2487288024580218,1.2262660742136973,-0.5146577590576247,-0.08247998850011697,14,0,-1.1547198390016375,0.0
3,180,0.0,5.0,100,0.002,5,1,NONE,-1.191704804255736,-1.191704804255736,35.714285714285715,14,0.2360142091761265,1.2632510394678036,-0.6091379117216417,-0.08512177173255257,14,0,-1.191704804255736,0.0
3,180,0.0,3.0,200,0.0015,3,3,NONE,-1.3428447060042694,-1.3428447060042694,50.0,8,0.08620391351878015,1.4450603165851845,-0.7068396442575925,-0.16785558825053368,8,0,-1.3428447060042694,0.0
3,180,0.0,4.0,200,0.0015,5,3,NONE,-1.4390793358116418,-1.4390793358116418,53.333333333333336,15,0.15489383183685837,1.584183401681912,-0.5970643666174191,-0.09593862238744277,15,0,-1.4390793358116418,0.0
3,180,0.0,3.0,200,0.0015,5,1,NONE,-1.814740770039608,-1.8147407700396083,50.0,12,0.08857446550602123,1.916042493534647,-0.7571700938331309,-0.15122839750330067,12,0,-1.814740770039608,0.0
3,180,0.0,3.0,150,0.0015,3,3,NONE,-1.8301152197784423,-1.8301152197784423,46.15384615384615,13,0.10609152766515517,1.8301152197784771,-0.7009776898053216,-0.14077809382911094,13,0,-1.8301152197784423,0.0
3,180,0.0,3.0,150,0.0015,5,3,NONE,-1.8735077300672378,-1.8735077300672378,46.15384615384615,13,0.10388960783473757,1.87350773006726,-0.7784849514697227,-0.14411597923594138,13,0,-1.8735077300672378,0.0
3,180,0.0,4.0,200,0.0015,3,3,NONE,-2.096451119759533,-2.096451119759533,43.75,16,0.09879011455589516,2.131684050764349,-0.6981681377729358,-0.13102819498497084,16,0,-2.096451119759533,0.0
3,180,0.0,5.0,200,0.0015,5,3,NONE,-2.2327800875448647,-2.2327800875448647,50.0,22,0.14141924328206396,2.4013273310674066,-0.6364527768556572,-0.10149000397931203,22,0,-2.2327800875448647,0.0
3,180,0.0,3.0,200,0.0015,3,1,NONE,-2.306244401825657,-2.306244401825657,41.66666666666667,12,0.0631859991871612,2.4075461253206925,-0.82602302822601,-0.1921870334854714,12,0,-2.306244401825657,0.0
3,180,0.0,4.0,150,0.0015,5,3,NONE,-2.914403318272567,-2.914403318272567,43.47826086956522,23,0.10688866678493739,2.914403318272619,-0.7465985740526772,-0.12671318775098117,23,0,-2.914403318272567,0.0
3,180,0.0,4.0,150,0.0015,3,3,NONE,-3.2508243142638844,-3.2508243142638844,34.78260869565217,23,0.08106725171796061,3.2508243142639373,-0.837051610797778,-0.14134018757669067,23,0,-3.2508243142638844,0.0
3,180,0.0,5.0,200,0.0015,3,3,NONE,-3.6073971853013185,-3.6073971853013185,37.5,24,0.07486898397983266,3.666073293958419,-0.8252023214893421,-0.15030821605422162,24,0,-3.6073971853013185,0.0
3,180,0.0,3.0,100,0.0015,5,3,NONE,-3.6634077304682244,-3.6634077304682244,27.77777777777778,18,0.04157353921546872,3.695579620236785,-1.0140981312100774,-0.20352265169267916,18,0,-3.6634077304682244,0.0
3,180,0.0,3.0,100,0.0015,3,3,NONE,-3.8183583622705384,-3.818358362270538,22.22222222222222,18,0.03990863222834017,3.850530252039107,-1.139010053170516,-0.21213102012614102,18,0,-3.8183583622705384,0.0
3,180,0.0,4.0,100,0.0015,5,3,NONE,-4.2923639349386375,-4.2923639349386375,33.33333333333333,27,0.06688933824243185,4.375563070712801,-0.841581852330572,-0.15897644203476435,27,0,-4.2923639349386375,0.0
3,180,0.0,3.0,150,0.0015,3,1,NONE,-4.383411446464096,-4.383411446464096,33.33333333333333,21,0.05594003336816705,4.383411446464109,-0.8603400586069839,-0.20873387840305213,21,0,-4.383411446464096,0.0
3,180,0.0,5.0,150,0.0015,5,3,NONE,-5.022264580481175,-5.022264580481175,46.875,32,0.09669982404547799,5.0222645804812345,-0.6273755651231553,-0.15694576814003675,30,2,-4.4537157020482825,-0.5685488784328923
3,180,0.0,4.0,100,0.0015,3,3,NONE,-5.471265164125357,-5.471265164125357,20.689655172413794,29,0.04001075506643813,5.503437053893933,-1.1187955868798733,-0.1886643160043227,29,0,-5.471265164125357,0.0
3,180,0.0,3.0,150,0.0015,5,1,NONE,-5.686650738271973,-5.686650738271973,38.095238095238095,21,0.04856795429271034,5.686650738271993,-0.5309075922975003,-0.2707928922986653,21,0,-5.686650738271973,0.0
3,180,0.0,5.0,150,0.0015,3,3,NONE,-6.0336610098297525,-6.0336610098297525,37.142857142857146,35,0.07022589740802095,6.033661009829828,-0.7957245333611073,-0.1723903145665644,33,2,-5.503476431881937,-0.5301845779478146
3,180,0.0,5.0,100,0.0015,5,3,NONE,-6.4308634595354395,-6.4308634595354395,37.83783783783784,37,0.07557909445890659,6.582408244813365,-0.7024852524484366,-0.1738071205279848,35,2,-6.141468611476332,-0.2893948480591063
3,180,0.0,5.0,100,0.0015,3,3,NONE,-8.091893527012624,-8.091893527012624,26.190476190476193,42,0.05206348495784015,8.192411066284961,-0.9701870531181508,-0.19266413159553872,40,2,-7.782025421860189,-0.30986810515243535
3,180,0.0,4.0,200,0.0015,3,1,NONE,-8.35370517447666,-8.35370517447666,32.432432432432435,37,0.0456419495528816,8.353705174476644,-0.7767758647443245,-0.22577581552639617,37,0,-8.35370517447666,0.0
3,180,0.0,3.0,100,0.0015,3,1,NONE,-8.558910682940708,-8.558910682940708,17.94871794871795,39,0.030773212897934086,8.558910682940706,-1.1211071130939079,-0.219459248280531,39,0,-8.558910682940708,0.0
3,180,0.0,4.0,200,0.0015,5,1,NONE,-9.158522080198118,-9.158522080198118,36.11111111111111,36,0.042346117081490865,9.184695514873269,-0.5760733677738803,-0.25440339111661436,36,0,-9.158522080198118,0.0
3,180,0.0,3.0,100,0.0015,5,1,NONE,-10.077002279136831,-10.077002279136831,23.076923076923077,39,0.0328921907173515,10.077002279136778,-0.6857791521164617,-0.2583846738240213,39,0,-10.077002279136831,0.0
3,180,0.0,4.0,150,0.0015,3,1,NONE,-10.450094906966072,-10.450094906966072,26.53061224489796,49,0.04655985092630825,10.4500949069661,-0.8160332101421466,-0.21326724299930763,49,0,-10.450094906966072,0.0
3,180,0.0,5.0,200,0.0015,3,1,NONE,-11.426348911784906,-11.426348911784906,30.18867924528302,53,0.04674915460028437,11.426348911784913,-0.8159934691832456,-0.21559148890160204,53,0,-11.426348911784906,0.0
3,180,0.0,4.0,150,0.0015,5,1,NONE,-11.819830157823258,-11.819830157823258,29.78723404255319,47,0.038825147417260196,11.819830157823318,-0.6424104768360459,-0.2514857480387928,47,0,-11.819830157823258,0.0
3,180,0.0,5.0,200,0.0015,5,1,NONE,-11.836234202530639,-11.836234202530639,35.41666666666667,48,0.04455754712118972,11.836234202530633,-0.6164760317829501,-0.2465882125527216,48,0,-11.836234202530639,0.0
3,180,0.0,5.0,150,0.0015,3,1,NONE,-13.943166451620952,-13.943166451620954,32.35294117647059,68,0.058622828961136526,14.022332952758163,-0.7643265484945175,-0.205046565465014,65,3,-13.435672331763083,-0.5074941198578695
3,180,0.0,5.0,150,0.0015,5,1,NONE,-14.796117364412325,-14.796117364412325,36.0655737704918,61,0.0506480939607197,14.875283865549576,-0.6431195204549827,-0.24255930105593987,58,3,-14.25025894406938,-0.5458584203429472
3,180,0.0,4.0,100,0.0015,3,1,NONE,-16.17986708822625,-16.17986708822625,19.736842105263158,76,0.038800845770154496,16.208144116153164,-0.9589712444340581,-0.212892988002977,75,1,-15.753624446282878,-0.4262426419433705
3,180,0.0,4.0,100,0.0015,5,1,NONE,-16.806493915627403,-16.806493915627403,27.397260273972602,73,0.042450235613006294,16.88579818955988,-0.7098727210542385,-0.23022594404969055,72,1,-16.469591777640474,-0.33690213798692903
3,180,0.0,5.0,100,0.002,0,1,NONE,-17.73216864949142,-17.73216864949142,87.5,8,0.03241796695349411,18.326269033396926,-0.340514320907169,-2.216521081186428,8,0,-17.73216864949142,0.0
3,180,0.0,5.0,100,0.002,0,3,NONE,-18.174788549062434,-18.174788549062434,66.66666666666666,3,0.008265756879288473,18.326269033396926,-0.5702213054821991,-6.058262849687478,3,0,-18.174788549062434,0.0
3,180,0.0,5.0,150,0.002,0,1,NONE,-18.247102532259753,-18.247102532259753,50.0,2,0.004319837332569177,18.326269033396926,-0.7010238857623262,-9.123551266129876,2,0,-18.247102532259753,0.0
3,180,0.0,5.0,150,0.002,0,3,NONE,-18.326269033396926,-18.326269033396926,0.0,1,0.0,18.326269033396926,0.0,-18.326269033396926,1,0,-18.326269033396926,0.0
3,180,0.0,5.0,100,0.0015,5,1,NONE,-20.74708255119887,-20.74708255119887,27.586206896551722,87,0.041342047639639945,20.826386825131323,-0.7414065602842056,-0.23847221323217083,81,6,-18.822908254721803,-1.924174296477061
3,180,0.0,5.0,100,0.0015,3,1,NONE,-21.036650517789244,-21.036650517789244,21.27659574468085,94,0.03825869775921942,21.06492754571616,-0.9613026028523476,-0.22379415444456643,88,6,-19.12472438169951,-1.9119261360897335
3,180,0.0,5.0,100,0.001,0,3,NONE,-21.19993778038131,-21.19993778038131,15.789473684210526,19,0.0020535577587225064,21.199937780381305,-0.23202814774499475,-1.1157861989674374,11,8,-21.064609143934184,-0.1353286364471268
3,180,0.0,4.0,200,0.001,0,3,NONE,-21.506483976113852,-21.506483976113852,3.8461538461538463,26,0.000600770069198821,21.506483976113827,-0.20130193675283783,-0.8271724606197636,20,6,-21.371238387098018,-0.13524558901583358
3,180,0.0,5.0,200,0.001,0,3,NONE,-21.51141188391811,-21.51141188391811,7.142857142857142,28,0.0012391349623360928,21.5114118839181,-0.1940106488285892,-0.7682647101399326,24,4,-21.431559757152183,-0.07985212676592685
3,180,0.0,5.0,150,0.001,0,3,NONE,-21.516231113325127,-21.516231113325127,9.090909090909092,33,0.0023437951677401847,21.516231113325148,-0.17872380778132085,-0.6520070034340948,20,13,-21.26009585962049,-0.25613525370463924
3,180,0.0,4.0,150,0.001,0,3,NONE,-21.606671531924654,-21.606671531924654,3.0303030303030303,33,0.0005090421992318238,21.60667153192466,-0.17949990512950417,-0.654747622179535,17,16,-21.26843999660436,-0.33823153532029404
3,180,0.0,3.0,150,0.001,0,3,NONE,-21.69374160042213,-21.69374160042213,2.857142857142857,35,0.0005070001417325252,21.693741600422157,-0.17500991821610606,-0.6198211885834894,18,17,-21.311143262282414,-0.38259833813971716
3,180,0.0,3.0,100,0.001,0,3,NONE,-21.721512808637854,-21.721512808637854,6.976744186046512,43,0.0005270198791148101,21.72151280863781,-0.15806919580502465,-0.5051514606659966,22,21,-21.354816417488685,-0.3666963911491718
3,180,0.0,4.0,100,0.001,0,3,NONE,-21.82348801850314,-21.82348801850314,6.0,50,0.0005245585506873972,21.8234880185031,-0.14727217867582806,-0.43646976037006285,27,23,-21.38949749020463,-0.43399052829851487
3,180,0.0,5.0,100,0.001,0,1,NONE,-22.34323517908937,-22.34323517908937,13.114754098360656,61,0.009922273433196634,22.360245492638796,-0.13326869060154797,-0.3662825439194978,33,28,-21.80462589591575,-0.538609283173622
3,180,0.0,4.0,100,0.001,0,1,NONE,-22.42819551086482,-22.42819551086482,11.428571428571429,70,0.01332690135884099,22.445205824414273,-0.1248747919887245,-0.3204027930123546,42,28,-21.888022474030787,-0.5401730368340351
3,180,0.0,3.0,100,0.001,0,1,NONE,-22.70013841441227,-22.70013841441227,8.823529411764707,68,0.0013951322663749881,22.700138414412194,-0.1282649037871253,-0.3338255649178275,33,35,-22.075962870573033,-0.6241755438392363
3,180,0.0,4.0,100,0.0015,0,1,NONE,-24.813894026942037,-24.813894026942037,87.5,8,0.009490742296169325,25.0516528078343,-0.3497233925599312,-3.1017367533677542,8,0,-24.813894026942037,0.0
3,180,0.0,4.0,150,0.001,0,1,NONE,-25.3975412428915,-25.397541242891496,11.11111111111111,9,0.0015705663919240887,25.4082408197436,-0.3347202427243657,-2.8219490269879444,6,3,-25.341072167880732,-0.05646907501076772
3,180,0.0,5.0,150,0.001,0,1,NONE,-25.45210178188463,-25.45210178188463,9.090909090909092,11,0.0015672049149692648,25.462801358736726,-0.3034535729929781,-2.3138274347167846,8,3,-25.39563270687386,-0.05646907501076772
3,180,0.0,4.0,200,0.001,0,1,NONE,-25.573626733524254,-25.57362673352425,8.333333333333332,12,7.588574324924989e-05,25.57556755447713,-0.29127440331066917,-2.1311355611270213,9,3,-25.510922145174778,-0.06270458834947773
3,180,0.0,5.0,200,0.001,0,1,NONE,-25.573626733524254,-25.57362673352425,8.333333333333332,12,7.588574324924989e-05,25.57556755447713,-0.29127440331066917,-2.1311355611270213,9,3,-25.510922145174778,-0.06270458834947773
3,180,0.0,4.0,100,0.0015,0,3,NONE,-25.927956707113186,-25.927956707113186,85.71428571428571,7,0.010075487444808177,26.19185238699461,-0.37352836300590264,-3.703993815301884,7,0,-25.927956707113186,0.0
3,180,0.0,5.0,150,0.0015,0,3,NONE,-25.93495912840432,-25.934959128404316,85.71428571428571,7,0.009808136316385795,26.191852386994626,-0.3736464348653254,-3.704994161200617,7,0,-25.93495912840432,0.0
3,180,0.0,3.0,150,0.001,0,1,NONE,-25.95195911251825,-25.951959112518246,3.3333333333333335,30,0.00014281758049968716,25.951959112518242,-0.18741517064870306,-0.8650653037506083,18,12,-25.65071932054953,-0.3012397919687183
3,180,0.0,5.0,200,0.0015,0,3,NONE,-25.95752523491548,-25.95752523491548,85.71428571428571,7,0.008946566612275613,26.191852386994626,-0.37402496315694334,-3.7082178907022114,7,0,-25.95752523491548,0.0
3,180,0.0,3.0,150,0.0015,0,1,NONE,-25.97055991748304,-25.970559917483037,83.33333333333334,6,0.006250915253839945,26.13392084191642,-0.40518975245281175,-4.32842665291384,6,0,-25.97055991748304,0.0
3,180,0.0,4.0,150,0.0015,0,3,NONE,-25.98587309641048,-25.98587309641048,83.33333333333334,6,0.007864250589867281,26.19185238699461,-0.4044015600938971,-4.330978849401746,6,0,-25.98587309641048,0.0
3,180,0.0,3.0,100,0.0015,0,3,NONE,-26.015969553891217,-26.015969553891217,80.0,5,0.006715173501463895,26.191852386994626,-0.4434651581465606,-5.203193910778244,5,0,-26.015969553891217,0.0
3,180,0.0,3.0,200,0.0015,0,1,NONE,-26.033956610228174,-26.033956610228177,80.0,5,0.0038250759345651694,26.13392084191642,-0.44507731340181816,-5.2067913220456346,5,0,-26.033956610228174,0.0
3,180,0.0,4.0,200,0.0015,0,1,NONE,-26.069615667556356,-26.069615667556356,87.5,8,0.007759419918748094,26.27348265218258,-0.3504212369334857,-3.2587019584445445,8,0,-26.069615667556356,0.0
3,180,0.0,4.0,200,0.0015,0,3,NONE,-26.084955019292817,-26.084955019292817,80.0,5,0.004081321401875383,26.191852386994626,-0.44493436008120285,-5.216991003858563,5,0,-26.084955019292817,0.0
3,180,0.0,3.0,100,0.0015,0,1,NONE,-26.08675111729591,-26.086751117295908,85.71428571428571,7,0.0071072243203798595,26.27348265218258,-0.3748339473005634,-3.726678731042273,7,0,-26.08675111729591,0.0
3,180,0.0,3.0,150,0.0015,0,3,NONE,-26.125449709326762,-26.125449709326766,66.66666666666666,3,0.0025352417494848953,26.191852386994626,-0.5751574203822835,-8.708483236442254,3,0,-26.125449709326762,0.0
3,180,0.0,3.0,200,0.0015,0,3,NONE,-26.13389496573005,-26.133894965730047,66.66666666666666,3,0.0022128034477373174,26.191852386994626,-0.5754360174935308,-8.711298321910016,3,0,-26.13389496573005,0.0
3,180,0.0,5.0,150,0.0015,0,1,NONE,-26.30879749062201,-26.30879749062201,88.88888888888889,9,0.012588057461080564,26.64419616292521,-0.32861970880826286,-2.9231997211802234,9,0,-26.30879749062201,0.0
3,180,0.0,4.0,150,0.0015,0,1,NONE,-26.387963991759186,-26.387963991759182,87.5,8,0.009616809964887271,26.64419616292521,-0.34967282723022475,-3.298495498969898,8,0,-26.387963991759186,0.0
3,180,0.0,5.0,200,0.0015,0,1,NONE,-26.39959837522702,-26.39959837522702,85.71428571428571,7,0.009180152638215087,26.64419616292521,-0.3739220708256522,-3.771371196461003,7,0,-26.39959837522702,0.0
3,180,0.0,5.0,100,0.0015,0,3,NONE,-26.4191132026801,-26.4191132026801,87.5,8,0.010873491870486935,26.709539159596417,-0.3491659737237007,-3.3023891503350122,8,0,-26.4191132026801,0.0
3,180,0.0,5.0,100,0.0015,0,1,NONE,-26.42203630928911,-26.42203630928911,90.0,10,0.010764051322241518,26.709539159596417,-0.31244988079374336,-2.6422036309289108,10,0,-26.42203630928911,0.0
3,180,0.0,5.0,150,0.0005,0,3,NONE,-26.58030691694435,-26.58030691694435,0.0,44,0.0,26.58030691694435,-0.1686400330347025,-0.6040978844760081,24,20,-25.28716500592005,-1.2931419110243074
3,180,0.0,3.0,200,0.0005,0,1,NONE,-26.6187150077651,-26.618715007765097,0.0,39,0.0,26.618715007765122,-0.17759871336635266,-0.682531154045259,22,17,-25.45720300354648,-1.1615120042186224
3,180,0.0,5.0,100,0.0005,0,3,NONE,-26.62738572861697,-26.62738572861697,0.0,43,0.0,26.627385728616957,-0.1709113626308362,-0.6192415285724877,25,18,-25.38941989799643,-1.2379658306205412
3,180,0.0,3.0,200,0.001,0,3,NONE,-26.69861010890259,-26.69861010890259,5.0,20,0.0004724143230740873,26.69861010890259,-0.22713697766483065,-1.3349305054451295,17,3,-26.619777314971376,-0.07883279393121057
3,180,0.0,4.0,150,0.0005,0,1,NONE,-27.06343628900994,-27.06343628900994,0.0,29,0.0,27.06343628900993,-0.19968636442525292,-0.9332219410003426,19,10,-26.34400969563573,-0.7194265933742062
3,180,0.0,5.0,150,0.0005,0,1,NONE,-27.07194368837574,-27.07194368837574,0.0,40,0.0,27.071943688375725,-0.17443520284927355,-0.6767985922093935,25,15,-26.0303237057994,-1.041619982576337
3,180,0.0,3.0,200,0.001,0,1,NONE,-27.30943939484629,-27.30943939484629,7.6923076923076925,26,0.000265055670019159,27.309439394846326,-0.19992098169198022,-1.0503630536479343,19,7,-27.145499999454447,-0.16393939539184096
3,180,0.0,3.0,100,0.0005,0,1,NONE,-28.251049517520606,-28.251049517520606,2.2222222222222223,45,0.00021703897483535254,28.251049517520617,-0.1673577741862195,-0.6278011003893468,32,13,-27.29830426458353,-0.9527452529370782
3,180,0.0,5.0,100,0.0005,0,1,NONE,-28.331262238253093,-28.331262238253093,2.0408163265306123,49,0.00021642461749638362,28.331262238253103,-0.1611007992355491,-0.5781890252704713,36,13,-27.395896554444985,-0.9353656838081091
3,180,0.0,4.0,100,0.0005,0,1,NONE,-28.40242557775619,-28.40242557775619,2.0408163265306123,49,0.00021588247458763967,28.40242557775619,-0.16151518186794764,-0.579641338321555,36,13,-27.449680324819113,-0.9527452529370782
3,180,0.0,4.0,200,0.0005,0,3,NONE,-29.278012925458498,-29.278012925458498,0.0,129,0.0,29.278012925458512,-0.12328314473713871,-0.22696134050743016,66,63,-25.28174609002781,-3.996266835430683
3,180,0.0,3.0,200,0.0005,0,3,NONE,-29.476669387516303,-29.476669387516303,0.0,131,0.0,29.476669387516296,-0.12317184671974739,-0.22501274341615493,67,64,-25.403652580142705,-4.073016807373592
3,180,0.0,3.0,150,0.0005,0,1,NONE,-30.433030140849493,-30.433030140849493,2.2556390977443606,133,0.0018656200298949933,30.433030140849464,-0.12127894333180461,-0.22881977549510896,73,60,-26.405370099066186,-4.027660041783306
