horizon,experiment,min_expectancy,max_distance,blocked_regimes,total_pnl,total_pnl_pct,win_rate,total_trades,profit_factor,max_drawdown_pct,sharpe,expectancy
10,exp3_blocked_regimes,0.0,3.0,RANGE_LOW_VOL,-0.6580065749401296,-13.16013149880259,84.03361344537815,238,0.41820456650801796,21.988077090853455,-0.038715955335042684,-0.002764733508151805
10,exp3_blocked_regimes,0.0,3.0,TREND_LOW_VOL,-0.7863678951011399,-15.7273579020228,68.16479400749064,267,0.33414358483750156,22.008845417344585,-0.04370680185278093,-0.0029451981089930333
10,exp3_blocked_regimes,0.0,3.0,NONE,-0.7909494948757622,-15.818989897515243,67.64705882352942,272,0.332587226759577,22.008845417344585,-0.043556795918428044,-0.0029079025546903015
10,exp3_blocked_regimes,0.0,3.0,TREND_HIGH_VOL,-0.8071139964495728,-16.142279928991456,63.369963369963365,273,0.3333287886926996,22.008845417344585,-0.04436421252556659,-0.0029564615254563105
10,exp3_blocked_regimes,0.0,3.0,"HIGH_VOL,RANGE_LOW_VOL",-1.0922066083797524,-21.84413216759505,69.5945945945946,444,0.31454558077849015,29.574098616968385,-0.03511983855409873,-0.0024599247936480904
10,exp3_blocked_regimes,0.0,3.0,"HIGH_VOL,TREND_LOW_VOL",-1.3714723153563957,-27.429446307127915,56.00000000000001,250,0.13496318318748177,29.798299326765648,-0.058428180858761496,-0.0054858892614255824
10,exp3_blocked_regimes,0.0,3.0,HIGH_VOL,-1.371562164409668,-27.431243288193365,56.39999999999999,250,0.13561046116030742,29.833613905766178,-0.058431945568334476,-0.005486248657638673
