horizon,experiment,min_expectancy,max_distance,blocked_regimes,total_pnl,total_pnl_pct,win_rate,total_trades,profit_factor,max_drawdown_pct,sharpe,expectancy
10,exp2_max_distance,0.0,3.0,NONE,-0.7909494948757622,-15.818989897515243,67.64705882352942,272,0.332587226759577,22.008845417344585,-0.043556795918428044,-0.0029079025546903015
10,exp2_max_distance,0.0,2.5,NONE,-0.7968068366533086,-15.936136733066173,67.52767527675276,271,0.32764473075332656,22.008845417344585,-0.04396134156451299,-0.0029402466297170056
10,exp2_max_distance,0.0,2.0,NONE,-0.8241112375709132,-16.482224751418265,66.9172932330827,266,0.30460494622075135,22.008845417344567,-0.04589796042442195,-0.003098162547259072
10,exp2_max_distance,0.0,1.5,NONE,-0.8538425961700066,-17.07685192340013,66.79245283018868,265,0.2795172653721237,22.008845417344585,-0.04765131335295189,-0.003222047532717006
10,exp2_max_distance,0.0,1.0,NONE,-0.9044845316287938,-18.089690632575877,61.07784431137725,334,0.26547814763584043,22.008845417344567,-0.044975868597593754,-0.0027080375198466878
10,exp2_max_distance,0.0,0.5,NONE,-1.7103495918345915,-34.20699183669183,19.718309859154928,355,0.0339770414492596,34.219161955990856,-0.06303655593257146,-0.004817886174181948
